title,artist,track_id,track_image,country,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Make My Day,홀리마운틴 The Holy Mountain,4daKnHXugGbP79GdvVHjXl,https://cdnimg.melon.co.kr/cm2/album/images/115/57/179/11557179_20240801185637_500.jpg/melon/resize/120/quality/80/optimize,Domestic,0.352,0.807,5.0,-6.577,1.0,0.0439,0.00292,0.00193,0.0886,0.485,101.096,audio_features,4daKnHXugGbP79GdvVHjXl,spotify:track:4daKnHXugGbP79GdvVHjXl,https://api.spotify.com/v1/tracks/4daKnHXugGbP79GdvVHjXl,https://api.spotify.com/v1/audio-analysis/4daKnHXugGbP79GdvVHjXl,220356.0,4.0
It's You!,비트건,5fNqxEa7VsIiyXSuYcYWa4,https://cdnimg.melon.co.kr/cm2/album/images/115/57/090/11557090_20240801182721_500.jpg/melon/resize/120/quality/80/optimize,Domestic,0.676,0.581,6.0,-4.376,1.0,0.0652,0.774,1.3e-05,0.107,0.622,99.281,audio_features,5fNqxEa7VsIiyXSuYcYWa4,spotify:track:5fNqxEa7VsIiyXSuYcYWa4,https://api.spotify.com/v1/tracks/5fNqxEa7VsIiyXSuYcYWa4,https://api.spotify.com/v1/audio-analysis/5fNqxEa7VsIiyXSuYcYWa4,183092.0,4.0
FOREST,김명규,1Kr9bRAsgqKbxb0Ap9yOpM,https://cdnimg.melon.co.kr/cm2/album/images/115/57/085/11557085_20240801182649_500.jpg/melon/resize/120/quality/80/optimize,Domestic,0.29,0.593,4.0,-4.971,1.0,0.0354,0.339,0.00613,0.0806,0.288,110.084,audio_features,1Kr9bRAsgqKbxb0Ap9yOpM,spotify:track:1Kr9bRAsgqKbxb0Ap9yOpM,https://api.spotify.com/v1/tracks/1Kr9bRAsgqKbxb0Ap9yOpM,https://api.spotify.com/v1/audio-analysis/1Kr9bRAsgqKbxb0Ap9yOpM,235000.0,4.0
Propeller,Midnight Jogging Club,0ipw4sHbrA2oCmEKv7bedF,https://cdnimg.melon.co.kr/cm2/album/images/115/55/520/11555520_20240801103000_500.jpg/melon/resize/120/quality/80/optimize,Domestic,0.792,0.735,2.0,-4.517,1.0,0.0629,0.285,0.000654,0.594,0.899,140.05,audio_features,0ipw4sHbrA2oCmEKv7bedF,spotify:track:0ipw4sHbrA2oCmEKv7bedF,https://api.spotify.com/v1/tracks/0ipw4sHbrA2oCmEKv7bedF,https://api.spotify.com/v1/audio-analysis/0ipw4sHbrA2oCmEKv7bedF,208662.0,4.0
Fly High,Glu ,6kFlJxgwxPPsfQpNdh1O8w,https://cdnimg.melon.co.kr/cm2/album/images/115/55/871/11555871_20240801114108_500.jpg/melon/resize/120/quality/80/optimize,Domestic,0.473,0.859,11.0,-3.489,1.0,0.0552,0.00195,0.0,0.25,0.416,169.879,audio_features,6kFlJxgwxPPsfQpNdh1O8w,spotify:track:6kFlJxgwxPPsfQpNdh1O8w,https://api.spotify.com/v1/tracks/6kFlJxgwxPPsfQpNdh1O8w,https://api.spotify.com/v1/audio-analysis/6kFlJxgwxPPsfQpNdh1O8w,233093.0,4.0
SHOOT FOR THE DREAM ,박호용,1TmsxwVym35uVdmr7bNsTK,https://cdnimg.melon.co.kr/cm2/album/images/115/56/117/11556117_20240801140344_500.jpg/melon/resize/120/quality/80/optimize,Domestic,0.57,0.786,9.0,-5.234,0.0,0.0422,0.0649,0.0,0.371,0.397,130.006,audio_features,1TmsxwVym35uVdmr7bNsTK,spotify:track:1TmsxwVym35uVdmr7bNsTK,https://api.spotify.com/v1/tracks/1TmsxwVym35uVdmr7bNsTK,https://api.spotify.com/v1/audio-analysis/1TmsxwVym35uVdmr7bNsTK,204032.0,4.0
Tiny Bag ,SEHO,6Xmns28gX4qnuGkSAOQGp0,https://cdnimg.melon.co.kr/cm2/album/images/115/56/072/11556072_20240801135906_500.jpg/melon/resize/120/quality/80/optimize,Domestic,0.678,0.538,7.0,-6.091,1.0,0.0357,0.456,0.0,0.13,0.57,100.878,audio_features,6Xmns28gX4qnuGkSAOQGp0,spotify:track:6Xmns28gX4qnuGkSAOQGp0,https://api.spotify.com/v1/tracks/6Xmns28gX4qnuGkSAOQGp0,https://api.spotify.com/v1/audio-analysis/6Xmns28gX4qnuGkSAOQGp0,168351.0,4.0
Lovers,정단,0urVNtRe49vKu4IDK2DosB,https://cdnimg.melon.co.kr/cm2/album/images/115/55/571/11555571_20240801110845_500.jpg/melon/resize/120/quality/80/optimize,Domestic,0.415,0.504,4.0,-8.179,0.0,0.0273,0.0104,0.796,0.153,0.17,175.906,audio_features,0urVNtRe49vKu4IDK2DosB,spotify:track:0urVNtRe49vKu4IDK2DosB,https://api.spotify.com/v1/tracks/0urVNtRe49vKu4IDK2DosB,https://api.spotify.com/v1/audio-analysis/0urVNtRe49vKu4IDK2DosB,256813.0,3.0
I have a dick,st. peach bitches,7ujPS8COyggL8XZ1Z19MSt,https://cdnimg.melon.co.kr/cm2/album/images/115/55/518/11555518_20240801102903_500.jpg/melon/resize/120/quality/80/optimize,Domestic,0.314,0.971,4.0,-4.267,1.0,0.0642,0.245,0.00421,0.354,0.259,144.096,audio_features,7ujPS8COyggL8XZ1Z19MSt,spotify:track:7ujPS8COyggL8XZ1Z19MSt,https://api.spotify.com/v1/tracks/7ujPS8COyggL8XZ1Z19MSt,https://api.spotify.com/v1/audio-analysis/7ujPS8COyggL8XZ1Z19MSt,112733.0,4.0
Dynamiter ,ROYA ,3jj3XWYMRFEh1tbris5EC4,https://cdnimg.melon.co.kr/cm2/album/images/115/55/193/11555193_20240731134652_500.jpg/melon/resize/120/quality/80/optimize,Domestic,0.602,0.92,9.0,-4.989,1.0,0.0593,0.0153,0.000396,0.14,0.642,164.977,audio_features,3jj3XWYMRFEh1tbris5EC4,spotify:track:3jj3XWYMRFEh1tbris5EC4,https://api.spotify.com/v1/tracks/3jj3XWYMRFEh1tbris5EC4,https://api.spotify.com/v1/audio-analysis/3jj3XWYMRFEh1tbris5EC4,165818.0,4.0
PADO,Forget Me Not,71Laf7GbkRDe8IG8AN0RN6,https://cdnimg.melon.co.kr/cm2/album/images/115/61/522/11561522_20240807120701_500.jpg/melon/resize/120/quality/80/optimize,Domestic,0.487,0.798,7.0,-5.269,1.0,0.0413,0.000767,0.799,0.354,0.545,145.082,audio_features,71Laf7GbkRDe8IG8AN0RN6,spotify:track:71Laf7GbkRDe8IG8AN0RN6,https://api.spotify.com/v1/tracks/71Laf7GbkRDe8IG8AN0RN6,https://api.spotify.com/v1/audio-analysis/71Laf7GbkRDe8IG8AN0RN6,172326.0,4.0
Go R.I.P.,DJ SUHO,3qHsCypVGawXsZuIDhljVN,https://cdnimg.melon.co.kr/cm2/album/images/115/60/887/11560887_20240806204915_500.jpg/melon/resize/120/quality/80/optimize,Domestic,0.588,0.95,9.0,-8.12,0.0,0.0613,0.22,0.782,0.325,0.332,130.009,audio_features,3qHsCypVGawXsZuIDhljVN,spotify:track:3qHsCypVGawXsZuIDhljVN,https://api.spotify.com/v1/tracks/3qHsCypVGawXsZuIDhljVN,https://api.spotify.com/v1/audio-analysis/3qHsCypVGawXsZuIDhljVN,332324.0,4.0
SODA,FUNKY STONE,2aw3rAPuN5XVAyFW0WreCo,https://cdnimg.melon.co.kr/cm2/album/images/115/60/882/11560882_20240806204805_500.jpg/melon/resize/120/quality/80/optimize,Domestic,0.608,0.805,8.0,-5.738,1.0,0.146,0.0312,0.0,0.314,0.403,164.956,audio_features,2aw3rAPuN5XVAyFW0WreCo,spotify:track:2aw3rAPuN5XVAyFW0WreCo,https://api.spotify.com/v1/tracks/2aw3rAPuN5XVAyFW0WreCo,https://api.spotify.com/v1/audio-analysis/2aw3rAPuN5XVAyFW0WreCo,143625.0,4.0
KARMA ,Jaylin,2bU7OOfT6sfVBauDGcRDhi,https://cdnimg.melon.co.kr/cm2/album/images/115/61/264/11561264_20240807111152_500.jpg/melon/resize/120/quality/80/optimize,Domestic,0.53,0.869,4.0,-4.191,1.0,0.0485,0.105,0.0,0.219,0.319,114.981,audio_features,2bU7OOfT6sfVBauDGcRDhi,spotify:track:2bU7OOfT6sfVBauDGcRDhi,https://api.spotify.com/v1/tracks/2bU7OOfT6sfVBauDGcRDhi,https://api.spotify.com/v1/audio-analysis/2bU7OOfT6sfVBauDGcRDhi,177391.0,4.0
남편의 보험금,장웅연,30tYqob5axkGtYT9f7jpmM,https://cdnimg.melon.co.kr/cm2/album/images/115/55/396/11555396_20240731163450_500.jpg/melon/resize/120/quality/80/optimize,Domestic,0.6,0.667,0.0,-11.471,1.0,0.164,0.683,0.425,0.111,0.324,126.308,audio_features,30tYqob5axkGtYT9f7jpmM,spotify:track:30tYqob5axkGtYT9f7jpmM,https://api.spotify.com/v1/tracks/30tYqob5axkGtYT9f7jpmM,https://api.spotify.com/v1/audio-analysis/30tYqob5axkGtYT9f7jpmM,222009.0,4.0
Your Ocean,0 Social Campus,1iucaAlZmDP3MM3eIsc3GA,https://cdnimg.melon.co.kr/cm2/album/images/115/55/216/11555216_20240731142903_500.jpg/melon/resize/120/quality/80/optimize,Domestic,0.487,0.717,7.0,-6.874,1.0,0.0721,0.00725,0.278,0.105,0.556,144.043,audio_features,1iucaAlZmDP3MM3eIsc3GA,spotify:track:1iucaAlZmDP3MM3eIsc3GA,https://api.spotify.com/v1/tracks/1iucaAlZmDP3MM3eIsc3GA,https://api.spotify.com/v1/audio-analysis/1iucaAlZmDP3MM3eIsc3GA,286667.0,4.0
Airplane Mode ,LIZRO,0Goh0tV4ZCCbtwoexQhnP2,https://cdnimg.melon.co.kr/cm2/album/images/115/55/190/11555190_20240731134153_500.jpg/melon/resize/120/quality/80/optimize,Domestic,0.789,0.65,6.0,-4.993,1.0,0.0298,0.167,0.0,0.0911,0.954,122.962,audio_features,0Goh0tV4ZCCbtwoexQhnP2,spotify:track:0Goh0tV4ZCCbtwoexQhnP2,https://api.spotify.com/v1/tracks/0Goh0tV4ZCCbtwoexQhnP2,https://api.spotify.com/v1/audio-analysis/0Goh0tV4ZCCbtwoexQhnP2,197920.0,4.0
In the desert night,Beat JIN,7xckT002C5MwpLscuuKD5s,https://cdnimg.melon.co.kr/cm2/album/images/115/55/183/11555183_20240731123043_500.jpg/melon/resize/120/quality/80/optimize,Domestic,0.623,0.397,4.0,-13.573,0.0,0.037,0.829,5.96e-05,0.116,0.327,179.886,audio_features,7xckT002C5MwpLscuuKD5s,spotify:track:7xckT002C5MwpLscuuKD5s,https://api.spotify.com/v1/tracks/7xckT002C5MwpLscuuKD5s,https://api.spotify.com/v1/audio-analysis/7xckT002C5MwpLscuuKD5s,168683.0,4.0
노래하는 곳에,함중아와 양키스,7oAxCpLaJzIpPWWxjpjvwo,https://cdnimg.melon.co.kr/cm2/album/images/115/55/167/11555167_20240731121323_500.jpg/melon/resize/120/quality/80/optimize,Domestic,0.627,0.551,7.0,-16.842,1.0,0.0699,0.108,0.901,0.0673,0.969,109.087,audio_features,7oAxCpLaJzIpPWWxjpjvwo,spotify:track:7oAxCpLaJzIpPWWxjpjvwo,https://api.spotify.com/v1/tracks/7oAxCpLaJzIpPWWxjpjvwo,https://api.spotify.com/v1/audio-analysis/7oAxCpLaJzIpPWWxjpjvwo,166053.0,4.0
"다정해, 늘 응원해",김정화,1jJSbK7nYAHx4tEoywBrbI,https://cdnimg.melon.co.kr/cm2/album/images/115/55/149/11555149_20240731113013_500.jpg/melon/resize/120/quality/80/optimize,Domestic,0.641,0.387,7.0,-8.48,1.0,0.0274,0.562,1.41e-05,0.0951,0.309,114.977,audio_features,1jJSbK7nYAHx4tEoywBrbI,spotify:track:1jJSbK7nYAHx4tEoywBrbI,https://api.spotify.com/v1/tracks/1jJSbK7nYAHx4tEoywBrbI,https://api.spotify.com/v1/audio-analysis/1jJSbK7nYAHx4tEoywBrbI,186670.0,4.0
러브 라이더,우나,4nGPm0zxGgAc5k32H0lIwg,https://cdnimg.melon.co.kr/cm2/album/images/115/54/751/11554751_20240731102246_500.jpg/melon/resize/120/quality/80/optimize,Domestic,0.467,0.826,8.0,-2.836,1.0,0.0415,0.0117,1.99e-06,0.0708,0.897,180.032,audio_features,4nGPm0zxGgAc5k32H0lIwg,spotify:track:4nGPm0zxGgAc5k32H0lIwg,https://api.spotify.com/v1/tracks/4nGPm0zxGgAc5k32H0lIwg,https://api.spotify.com/v1/audio-analysis/4nGPm0zxGgAc5k32H0lIwg,241347.0,4.0
여름 바다,TWO J,6mDzjdR8kK7K3iGXLzY3wM,https://cdnimg.melon.co.kr/cm2/album/images/115/53/870/11553870_20240730135658_500.jpg/melon/resize/120/quality/80/optimize,Domestic,0.761,0.328,0.0,-13.338,1.0,0.048,0.0233,0.0,0.335,0.492,92.963,audio_features,6mDzjdR8kK7K3iGXLzY3wM,spotify:track:6mDzjdR8kK7K3iGXLzY3wM,https://api.spotify.com/v1/tracks/6mDzjdR8kK7K3iGXLzY3wM,https://api.spotify.com/v1/audio-analysis/6mDzjdR8kK7K3iGXLzY3wM,148920.0,4.0
Singing Bird,12BH,0XTk8mapfNImwR2plz5dpx,https://cdnimg.melon.co.kr/cm2/album/images/115/53/676/11553676_20240730110551_500.jpg/melon/resize/120/quality/80/optimize,Domestic,0.632,0.703,2.0,-6.238,1.0,0.0548,0.0874,0.746,0.0333,0.774,160.059,audio_features,0XTk8mapfNImwR2plz5dpx,spotify:track:0XTk8mapfNImwR2plz5dpx,https://api.spotify.com/v1/tracks/0XTk8mapfNImwR2plz5dpx,https://api.spotify.com/v1/audio-analysis/0XTk8mapfNImwR2plz5dpx,216250.0,4.0
Sin,DA PLUTO,48qcQ9MkGj5PFUeIXm6Ln2,https://cdnimg.melon.co.kr/cm2/album/images/115/54/370/11554370_20240730164110_500.jpg/melon/resize/120/quality/80/optimize,Domestic,0.291,0.739,0.0,-6.042,1.0,0.0376,0.00251,0.845,0.152,0.13,125.841,audio_features,48qcQ9MkGj5PFUeIXm6Ln2,spotify:track:48qcQ9MkGj5PFUeIXm6Ln2,https://api.spotify.com/v1/tracks/48qcQ9MkGj5PFUeIXm6Ln2,https://api.spotify.com/v1/audio-analysis/48qcQ9MkGj5PFUeIXm6Ln2,381400.0,4.0
Y. K. M. B. T. I. D. ,13CHILDREN,6DruaLSsnnvRmmdICOSyLy,https://cdnimg.melon.co.kr/cm2/album/images/115/54/651/11554651_20240730182335_500.jpg/melon/resize/120/quality/80/optimize,Domestic,0.618,0.944,6.0,-5.246,0.0,0.0352,0.00358,6.64e-06,0.273,0.64,127.999,audio_features,6DruaLSsnnvRmmdICOSyLy,spotify:track:6DruaLSsnnvRmmdICOSyLy,https://api.spotify.com/v1/tracks/6DruaLSsnnvRmmdICOSyLy,https://api.spotify.com/v1/audio-analysis/6DruaLSsnnvRmmdICOSyLy,207900.0,4.0
Analogism K,제이벨 ,3MHeXGmWfDspj7XKAOXuLo,https://cdnimg.melon.co.kr/cm2/album/images/115/54/643/11554643_20240730181857_500.jpg/melon/resize/120/quality/80/optimize,Domestic,0.355,0.85,1.0,-1.299,1.0,0.0496,0.271,0.0261,0.325,0.278,138.176,audio_features,3MHeXGmWfDspj7XKAOXuLo,spotify:track:3MHeXGmWfDspj7XKAOXuLo,https://api.spotify.com/v1/tracks/3MHeXGmWfDspj7XKAOXuLo,https://api.spotify.com/v1/audio-analysis/3MHeXGmWfDspj7XKAOXuLo,190591.0,4.0
스토커,10CM,5rXkWmQz7HKaNjbvcruAUe,https://cdnimg.melon.co.kr/cm/album/images/022/90/452/2290452_500.jpg/melon/resize/120/quality/80/optimize,Domestic,0.498,0.177,5.0,-8.75,1.0,0.0371,0.936,0.0,0.11,0.319,130.916,audio_features,5rXkWmQz7HKaNjbvcruAUe,spotify:track:5rXkWmQz7HKaNjbvcruAUe,https://api.spotify.com/v1/tracks/5rXkWmQz7HKaNjbvcruAUe,https://api.spotify.com/v1/audio-analysis/5rXkWmQz7HKaNjbvcruAUe,259571.0,4.0
200%,AKMU ,6qkx0tenDglbF21CU4wa1k,https://cdnimg.melon.co.kr/cm/album/images/022/49/127/2249127_500.jpg/melon/resize/120/quality/80/optimize,Domestic,0.853,0.638,1.0,-4.911,1.0,0.0536,0.379,0.0,0.27,0.872,102.064,audio_features,6qkx0tenDglbF21CU4wa1k,spotify:track:6qkx0tenDglbF21CU4wa1k,https://api.spotify.com/v1/tracks/6qkx0tenDglbF21CU4wa1k,https://api.spotify.com/v1/audio-analysis/6qkx0tenDglbF21CU4wa1k,193321.0,4.0
Give Love,AKMU ,2A3ShNautqXezP1lFDePwa,https://cdnimg.melon.co.kr/cm/album/images/022/49/127/2249127_500.jpg/melon/resize/120/quality/80/optimize,Domestic,0.793,0.706,5.0,-4.536,1.0,0.0695,0.332,0.0,0.0752,0.839,95.992,audio_features,2A3ShNautqXezP1lFDePwa,spotify:track:2A3ShNautqXezP1lFDePwa,https://api.spotify.com/v1/tracks/2A3ShNautqXezP1lFDePwa,https://api.spotify.com/v1/audio-analysis/2A3ShNautqXezP1lFDePwa,176532.0,4.0
Little Star,스탠딩 에그,7sLXhTvxyWtuTh7196N8gx,https://cdnimg.melon.co.kr/cm/album/images/013/28/152/1328152_500.jpg/melon/resize/120/quality/80/optimize,Domestic,0.45,0.278,3.0,-10.988,1.0,0.0344,0.466,0.0,0.365,0.541,130.001,audio_features,7sLXhTvxyWtuTh7196N8gx,spotify:track:7sLXhTvxyWtuTh7196N8gx,https://api.spotify.com/v1/tracks/7sLXhTvxyWtuTh7196N8gx,https://api.spotify.com/v1/audio-analysis/7sLXhTvxyWtuTh7196N8gx,212867.0,4.0
애상,10CM,2eCIpp1f2jrJzVrpaASqlq,https://cdnimg.melon.co.kr/cm/album/images/020/59/186/2059186_500.jpg/melon/resize/120/quality/80/optimize,Domestic,0.754,0.38,4.0,-4.2,1.0,0.0438,0.687,0.0,0.133,0.669,123.891,audio_features,2eCIpp1f2jrJzVrpaASqlq,spotify:track:2eCIpp1f2jrJzVrpaASqlq,https://api.spotify.com/v1/tracks/2eCIpp1f2jrJzVrpaASqlq,https://api.spotify.com/v1/audio-analysis/2eCIpp1f2jrJzVrpaASqlq,227955.0,4.0
너무 아픈 사랑은 사랑이 아니었음을,김광석,42cwRiFR25LYJG6CCsjWo9,https://cdnimg.melon.co.kr/cm/album/images/010/47/955/1047955_500.jpg/melon/resize/120/quality/80/optimize,Domestic,0.71,0.429,4.0,-10.337,0.0,0.0413,0.0935,0.000828,0.0464,0.294,140.061,audio_features,42cwRiFR25LYJG6CCsjWo9,spotify:track:42cwRiFR25LYJG6CCsjWo9,https://api.spotify.com/v1/tracks/42cwRiFR25LYJG6CCsjWo9,https://api.spotify.com/v1/audio-analysis/42cwRiFR25LYJG6CCsjWo9,379013.0,4.0
잊어야 한다는 마음으로,김광석,67Yg0uYQB14o3gQ3RLwD7x,https://cdnimg.melon.co.kr/cm/album/images/010/47/953/1047953_500.jpg/melon/resize/120/quality/80/optimize,Domestic,0.622,0.188,7.0,-19.679,1.0,0.0271,0.542,5.22e-05,0.076,0.146,139.939,audio_features,67Yg0uYQB14o3gQ3RLwD7x,spotify:track:67Yg0uYQB14o3gQ3RLwD7x,https://api.spotify.com/v1/tracks/67Yg0uYQB14o3gQ3RLwD7x,https://api.spotify.com/v1/audio-analysis/67Yg0uYQB14o3gQ3RLwD7x,257933.0,4.0
서른 즈음에,김광석,22hQftFZWw1XIowMmT8tAP,https://cdnimg.melon.co.kr/cm/album/images/010/47/955/1047955_500.jpg/melon/resize/120/quality/80/optimize,Domestic,0.461,0.246,9.0,-9.621,1.0,0.0283,0.752,0.0,0.116,0.151,127.239,audio_features,22hQftFZWw1XIowMmT8tAP,spotify:track:22hQftFZWw1XIowMmT8tAP,https://api.spotify.com/v1/tracks/22hQftFZWw1XIowMmT8tAP,https://api.spotify.com/v1/audio-analysis/22hQftFZWw1XIowMmT8tAP,282933.0,4.0
사랑했지만,김광석,0G3lpatOjT98t1aErshKuc,https://cdnimg.melon.co.kr/cm/album/images/101/87/737/10187737_500.jpg/melon/resize/120/quality/80/optimize,Domestic,0.492,0.257,0.0,-15.357,1.0,0.0262,0.107,0.0796,0.105,0.0824,77.971,audio_features,0G3lpatOjT98t1aErshKuc,spotify:track:0G3lpatOjT98t1aErshKuc,https://api.spotify.com/v1/tracks/0G3lpatOjT98t1aErshKuc,https://api.spotify.com/v1/audio-analysis/0G3lpatOjT98t1aErshKuc,268400.0,4.0
"그대와 나, 설레임 ",어쿠스틱 콜라보,6nhr8JRfbqowTnf7p7Ysv2,https://cdnimg.melon.co.kr/cm/album/images/020/18/706/2018706_500.jpg/melon/resize/120/quality/80/optimize,Domestic,0.607,0.404,6.0,-6.093,0.0,0.0336,0.782,0.0,0.212,0.597,78.071,audio_features,6nhr8JRfbqowTnf7p7Ysv2,spotify:track:6nhr8JRfbqowTnf7p7Ysv2,https://api.spotify.com/v1/tracks/6nhr8JRfbqowTnf7p7Ysv2,https://api.spotify.com/v1/audio-analysis/6nhr8JRfbqowTnf7p7Ysv2,218040.0,4.0
가끔 미치도록 네가 안고 싶어질 때가 있어,가을방학,4m9Badp5xjHRXcPjsSPqHk,https://cdnimg.melon.co.kr/cm/album/images/010/35/872/1035872_500.jpg/melon/resize/120/quality/80/optimize,Domestic,0.639,0.423,1.0,-8.964,0.0,0.0293,0.801,0.000567,0.142,0.206,77.985,audio_features,4m9Badp5xjHRXcPjsSPqHk,spotify:track:4m9Badp5xjHRXcPjsSPqHk,https://api.spotify.com/v1/tracks/4m9Badp5xjHRXcPjsSPqHk,https://api.spotify.com/v1/audio-analysis/4m9Badp5xjHRXcPjsSPqHk,243267.0,4.0
어느 60대 노부부 이야기,김광석,68yWj8JpveUGUsZLasK3k0,https://cdnimg.melon.co.kr/cm/album/images/101/87/738/10187738_500.jpg/melon/resize/120/quality/80/optimize,Domestic,0.587,0.175,0.0,-15.07,1.0,0.032,0.864,0.000236,0.132,0.219,133.885,audio_features,68yWj8JpveUGUsZLasK3k0,spotify:track:68yWj8JpveUGUsZLasK3k0,https://api.spotify.com/v1/tracks/68yWj8JpveUGUsZLasK3k0,https://api.spotify.com/v1/audio-analysis/68yWj8JpveUGUsZLasK3k0,268000.0,4.0
오빠야,신현희와김루트,0zMpb4avzMvQUlrUDNysJ7,https://cdnimg.melon.co.kr/cm/album/images/023/06/170/2306170_500.jpg/melon/resize/120/quality/80/optimize,Domestic,0.693,0.764,4.0,-4.318,1.0,0.0334,0.565,4.3e-05,0.238,0.679,110.132,audio_features,0zMpb4avzMvQUlrUDNysJ7,spotify:track:0zMpb4avzMvQUlrUDNysJ7,https://api.spotify.com/v1/tracks/0zMpb4avzMvQUlrUDNysJ7,https://api.spotify.com/v1/audio-analysis/0zMpb4avzMvQUlrUDNysJ7,214587.0,4.0
바람이 불어오는 곳,김광석,1tXtK3fMynW94eM2IQ4a5R,https://cdnimg.melon.co.kr/cm/album/images/010/47/955/1047955_500.jpg/melon/resize/120/quality/80/optimize,Domestic,0.694,0.41,6.0,-17.06,1.0,0.0303,0.605,0.00315,0.187,0.867,107.863,audio_features,1tXtK3fMynW94eM2IQ4a5R,spotify:track:1tXtK3fMynW94eM2IQ4a5R,https://api.spotify.com/v1/tracks/1tXtK3fMynW94eM2IQ4a5R,https://api.spotify.com/v1/audio-analysis/1tXtK3fMynW94eM2IQ4a5R,205600.0,4.0
이등병의 편지,김광석,4paHAIeL4h8Tr0vbF1FOwZ,https://cdnimg.melon.co.kr/cm/album/images/101/87/737/10187737_500.jpg/melon/resize/120/quality/80/optimize,Domestic,0.432,0.2,0.0,-12.772,1.0,0.0351,0.858,0.0,0.049,0.241,127.098,audio_features,4paHAIeL4h8Tr0vbF1FOwZ,spotify:track:4paHAIeL4h8Tr0vbF1FOwZ,https://api.spotify.com/v1/tracks/4paHAIeL4h8Tr0vbF1FOwZ,https://api.spotify.com/v1/audio-analysis/4paHAIeL4h8Tr0vbF1FOwZ,288493.0,3.0
요즘 너 말야 ,제이레빗,2KfiqFzm7UqVLJncODkIQx,https://cdnimg.melon.co.kr/cm/album/images/011/91/764/1191764_500.jpg/melon/resize/120/quality/80/optimize,Domestic,0.754,0.243,9.0,-6.965,1.0,0.0427,0.766,0.0,0.529,0.689,109.981,audio_features,2KfiqFzm7UqVLJncODkIQx,spotify:track:2KfiqFzm7UqVLJncODkIQx,https://api.spotify.com/v1/tracks/2KfiqFzm7UqVLJncODkIQx,https://api.spotify.com/v1/audio-analysis/2KfiqFzm7UqVLJncODkIQx,214000.0,4.0
넌 이별 난 아직 ,스탠딩 에그,3qw7Sp0XlGZwUZQyRdVkk3,https://cdnimg.melon.co.kr/cm/album/images/010/85/478/1085478_500.jpg/melon/resize/120/quality/80/optimize,Domestic,0.663,0.677,4.0,-5.666,0.0,0.0953,0.684,0.0,0.0695,0.517,139.914,audio_features,3qw7Sp0XlGZwUZQyRdVkk3,spotify:track:3qw7Sp0XlGZwUZQyRdVkk3,https://api.spotify.com/v1/tracks/3qw7Sp0XlGZwUZQyRdVkk3,https://api.spotify.com/v1/audio-analysis/3qw7Sp0XlGZwUZQyRdVkk3,223033.0,4.0
흐린 가을 하늘에 편지를 써,김광석,64cuomBVoSkO27t6hG4RSl,https://cdnimg.melon.co.kr/cm/album/images/101/87/737/10187737_500.jpg/melon/resize/120/quality/80/optimize,Domestic,0.548,0.312,7.0,-14.591,1.0,0.0301,0.057,0.000331,0.067,0.227,127.832,audio_features,64cuomBVoSkO27t6hG4RSl,spotify:track:64cuomBVoSkO27t6hG4RSl,https://api.spotify.com/v1/tracks/64cuomBVoSkO27t6hG4RSl,https://api.spotify.com/v1/audio-analysis/64cuomBVoSkO27t6hG4RSl,284307.0,4.0
Nothing Without You,10CM,0wo3QViSkSmMPO7sQ0NDce,https://cdnimg.melon.co.kr/cm/album/images/021/74/328/2174328_500.jpg/melon/resize/120/quality/80/optimize,Domestic,0.447,0.26,1.0,-7.606,1.0,0.0316,0.347,0.0,0.0915,0.114,135.935,audio_features,0wo3QViSkSmMPO7sQ0NDce,spotify:track:0wo3QViSkSmMPO7sQ0NDce,https://api.spotify.com/v1/tracks/0wo3QViSkSmMPO7sQ0NDce,https://api.spotify.com/v1/audio-analysis/0wo3QViSkSmMPO7sQ0NDce,258187.0,3.0
널 사랑하겠어,동물원,0eNio02s0eRK5onXLrbuMN,https://cdnimg.melon.co.kr/cm/album/images/000/03/256/3256_500.jpg/melon/resize/120/quality/80/optimize,Domestic,0.697,0.46,0.0,-8.931,0.0,0.0299,0.59,0.00884,0.18,0.611,108.072,audio_features,0eNio02s0eRK5onXLrbuMN,spotify:track:0eNio02s0eRK5onXLrbuMN,https://api.spotify.com/v1/tracks/0eNio02s0eRK5onXLrbuMN,https://api.spotify.com/v1/audio-analysis/0eNio02s0eRK5onXLrbuMN,224627.0,4.0
거리에서,김광석,1MCott7ChEyLIymxZUmUXG,https://cdnimg.melon.co.kr/cm/album/images/003/11/488/311488_500.jpg/melon/resize/120/quality/80/optimize,Domestic,0.5,0.16,9.0,-17.795,0.0,0.0309,0.2,0.000592,0.0915,0.0866,129.739,audio_features,1MCott7ChEyLIymxZUmUXG,spotify:track:1MCott7ChEyLIymxZUmUXG,https://api.spotify.com/v1/tracks/1MCott7ChEyLIymxZUmUXG,https://api.spotify.com/v1/audio-analysis/1MCott7ChEyLIymxZUmUXG,345400.0,4.0
