title,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
느림보,6fx9Js15bRjJqxt9OPJTtr,0.359,0.583,10,-4.05,1,0.0335,0.545,0.0,0.161,0.118,131.071,audio_features,6fx9Js15bRjJqxt9OPJTtr,spotify:track:6fx9Js15bRjJqxt9OPJTtr,https://api.spotify.com/v1/tracks/6fx9Js15bRjJqxt9OPJTtr,https://api.spotify.com/v1/audio-analysis/6fx9Js15bRjJqxt9OPJTtr,264125,4
거짓말 하는 법,3VqYmvaZqdZW1q0f6fJhjU,0.438,0.17,2,-14.804,1,0.0313,0.945,0.887,0.0877,0.149,64.967,audio_features,3VqYmvaZqdZW1q0f6fJhjU,spotify:track:3VqYmvaZqdZW1q0f6fJhjU,https://api.spotify.com/v1/tracks/3VqYmvaZqdZW1q0f6fJhjU,https://api.spotify.com/v1/audio-analysis/3VqYmvaZqdZW1q0f6fJhjU,241846,4
일년이면,0IZ2Rb8Mjpqh7ReBSltYPF,0.739,0.5,10,-6.702,1,0.0407,0.452,0.0,0.107,0.688,127.975,audio_features,0IZ2Rb8Mjpqh7ReBSltYPF,spotify:track:0IZ2Rb8Mjpqh7ReBSltYPF,https://api.spotify.com/v1/tracks/0IZ2Rb8Mjpqh7ReBSltYPF,https://api.spotify.com/v1/audio-analysis/0IZ2Rb8Mjpqh7ReBSltYPF,260133,4
Think About' Chu,4nQQC9f1xSSKXwPIzopKyp,0.789,0.356,1,-10.024,1,0.0585,0.767,0.0332,0.108,0.631,84.993,audio_features,4nQQC9f1xSSKXwPIzopKyp,spotify:track:4nQQC9f1xSSKXwPIzopKyp,https://api.spotify.com/v1/tracks/4nQQC9f1xSSKXwPIzopKyp,https://api.spotify.com/v1/audio-analysis/4nQQC9f1xSSKXwPIzopKyp,281417,4
Go,6e9dqGmltmMnSnpiq32Q9h,0.632,0.528,5,-7.127,0,0.0337,0.567,0.0,0.0962,0.324,108.955,audio_features,6e9dqGmltmMnSnpiq32Q9h,spotify:track:6e9dqGmltmMnSnpiq32Q9h,https://api.spotify.com/v1/tracks/6e9dqGmltmMnSnpiq32Q9h,https://api.spotify.com/v1/audio-analysis/6e9dqGmltmMnSnpiq32Q9h,258707,4
다가와서,5jP7U9Dv0bgNsMi0VVjj2C,0.567,0.663,1,-5.406,0,0.047,0.299,0.0,0.139,0.414,76.0,audio_features,5jP7U9Dv0bgNsMi0VVjj2C,spotify:track:5jP7U9Dv0bgNsMi0VVjj2C,https://api.spotify.com/v1/tracks/5jP7U9Dv0bgNsMi0VVjj2C,https://api.spotify.com/v1/audio-analysis/5jP7U9Dv0bgNsMi0VVjj2C,254537,4
불치병 ,6HTz1xXLag7pyVlzsXrItU,0.673,0.802,8,-5.219,0,0.107,0.385,0.0,0.227,0.806,94.017,audio_features,6HTz1xXLag7pyVlzsXrItU,spotify:track:6HTz1xXLag7pyVlzsXrItU,https://api.spotify.com/v1/tracks/6HTz1xXLag7pyVlzsXrItU,https://api.spotify.com/v1/audio-analysis/6HTz1xXLag7pyVlzsXrItU,222400,4
혼자만 하는 사랑,6J0M0cR2SOdgmAHTjtoYYl,0.387,0.665,9,-4.84,1,0.102,0.225,0.0,0.117,0.203,65.356,audio_features,6J0M0cR2SOdgmAHTjtoYYl,spotify:track:6J0M0cR2SOdgmAHTjtoYYl,https://api.spotify.com/v1/tracks/6J0M0cR2SOdgmAHTjtoYYl,https://api.spotify.com/v1/audio-analysis/6J0M0cR2SOdgmAHTjtoYYl,265013,4
혼자 두지 마,6ZtAwUSmDK8LCIhZQWIecU,0.618,0.375,9,-6.841,1,0.0572,0.739,0.0,0.156,0.33,124.166,audio_features,6ZtAwUSmDK8LCIhZQWIecU,spotify:track:6ZtAwUSmDK8LCIhZQWIecU,https://api.spotify.com/v1/tracks/6ZtAwUSmDK8LCIhZQWIecU,https://api.spotify.com/v1/audio-analysis/6ZtAwUSmDK8LCIhZQWIecU,207667,3
Day By Day,7Dy7Z4E2LTh7v7mIMOMGQi,0.438,0.617,8,-4.119,1,0.0675,0.614,2.47e-06,0.171,0.398,139.637,audio_features,7Dy7Z4E2LTh7v7mIMOMGQi,spotify:track:7Dy7Z4E2LTh7v7mIMOMGQi,https://api.spotify.com/v1/tracks/7Dy7Z4E2LTh7v7mIMOMGQi,https://api.spotify.com/v1/audio-analysis/7Dy7Z4E2LTh7v7mIMOMGQi,218857,4
