title,artist,track_id,track_image,country,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
river of lights,Murata Yuki,0O4OChd4KLINM84LDbnVtC,https://cdnimg.melon.co.kr/cm2/album/images/115/48/531/11548531_20240723181656_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.561,0.363,9,-14.509,0,0.0364,0.987,0.891,0.107,0.0663,129.986,audio_features,0O4OChd4KLINM84LDbnVtC,spotify:track:0O4OChd4KLINM84LDbnVtC,https://api.spotify.com/v1/tracks/0O4OChd4KLINM84LDbnVtC,https://api.spotify.com/v1/audio-analysis/0O4OChd4KLINM84LDbnVtC,320000,3
promise of twilight,Laica,1RVUHgQJ524Bm2sNeecXkQ,https://cdnimg.melon.co.kr/cm2/album/images/115/45/456/11545456_20240718143728_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.404,0.884,5,-4.261,1,0.0469,0.0372,1.88e-06,0.325,0.495,194.096,audio_features,1RVUHgQJ524Bm2sNeecXkQ,spotify:track:1RVUHgQJ524Bm2sNeecXkQ,https://api.spotify.com/v1/tracks/1RVUHgQJ524Bm2sNeecXkQ,https://api.spotify.com/v1/audio-analysis/1RVUHgQJ524Bm2sNeecXkQ,214021,4
So men,"ggg, Shiloh Dynasty",3l7dTs2dhqzuJVOosRnT0T,https://cdnimg.melon.co.kr/cm2/album/images/115/40/119/11540119_20240715102705_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.671,0.425,8,-10.714,0,0.0956,0.898,0.0508,0.492,0.597,143.779,audio_features,3l7dTs2dhqzuJVOosRnT0T,spotify:track:3l7dTs2dhqzuJVOosRnT0T,https://api.spotify.com/v1/tracks/3l7dTs2dhqzuJVOosRnT0T,https://api.spotify.com/v1/audio-analysis/3l7dTs2dhqzuJVOosRnT0T,93333,4
Strawberry,Bump Of Chicken,6cy7ikHgmIH28MSrzT1wFS,https://cdnimg.melon.co.kr/cm2/album/images/115/50/571/11550571_20240725110810_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.73,0.509,6,-8.878,1,0.0297,0.121,1.7e-06,0.129,0.594,88.004,audio_features,6cy7ikHgmIH28MSrzT1wFS,spotify:track:6cy7ikHgmIH28MSrzT1wFS,https://api.spotify.com/v1/tracks/6cy7ikHgmIH28MSrzT1wFS,https://api.spotify.com/v1/audio-analysis/6cy7ikHgmIH28MSrzT1wFS,318833,4
DIVA,Little Glee Monster,3cxyz4CmCXkeYYfpZOu7sx,https://cdnimg.melon.co.kr/cm2/album/images/115/50/572/11550572_20240725110817_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.628,0.95,11,-3.719,0,0.0574,0.126,0.0,0.113,0.452,122.054,audio_features,3cxyz4CmCXkeYYfpZOu7sx,spotify:track:3cxyz4CmCXkeYYfpZOu7sx,https://api.spotify.com/v1/tracks/3cxyz4CmCXkeYYfpZOu7sx,https://api.spotify.com/v1/audio-analysis/3cxyz4CmCXkeYYfpZOu7sx,237467,4
HyperNova,"m-flo, Maya",4sfpDjySpfUOkVqkmSUe2L,https://cdnimg.melon.co.kr/cm2/album/images/115/54/062/11554062_20240730143755_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.693,0.787,9,-5.232,0,0.136,0.189,0.0,0.0727,0.513,146.963,audio_features,4sfpDjySpfUOkVqkmSUe2L,spotify:track:4sfpDjySpfUOkVqkmSUe2L,https://api.spotify.com/v1/tracks/4sfpDjySpfUOkVqkmSUe2L,https://api.spotify.com/v1/audio-analysis/4sfpDjySpfUOkVqkmSUe2L,166015,4
michi,GREEN PEACE,0rOQ57fcurcSU3PbHmfHsz,https://cdnimg.melon.co.kr/cm2/album/images/075/90/137/7590137_20240701115015_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.441,0.238,7,-18.27,1,0.0337,0.879,0.907,0.13,0.118,152.0,audio_features,0rOQ57fcurcSU3PbHmfHsz,spotify:track:0rOQ57fcurcSU3PbHmfHsz,https://api.spotify.com/v1/tracks/0rOQ57fcurcSU3PbHmfHsz,https://api.spotify.com/v1/audio-analysis/0rOQ57fcurcSU3PbHmfHsz,201639,4
I Don't Know Yet,NORIKIYO,5S6rqein1LH3GYOPv6axL0,https://cdnimg.melon.co.kr/cm2/album/images/073/69/126/7369126_20240430210025_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.793,0.705,7,-7.682,1,0.0662,0.176,0.00134,0.147,0.29,100.005,audio_features,5S6rqein1LH3GYOPv6axL0,spotify:track:5S6rqein1LH3GYOPv6axL0,https://api.spotify.com/v1/tracks/5S6rqein1LH3GYOPv6axL0,https://api.spotify.com/v1/audio-analysis/5S6rqein1LH3GYOPv6axL0,204900,4
Never land,Hinano Nagasaki,0b5U3eCT0Nr0013GFnhbjJ,https://cdnimg.melon.co.kr/cm2/album/images/115/60/473/11560473_20240806171546_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.644,0.753,0,-4.642,0,0.0358,0.15,2.16e-06,0.0793,0.518,104.994,audio_features,0b5U3eCT0Nr0013GFnhbjJ,spotify:track:0b5U3eCT0Nr0013GFnhbjJ,https://api.spotify.com/v1/tracks/0b5U3eCT0Nr0013GFnhbjJ,https://api.spotify.com/v1/audio-analysis/0b5U3eCT0Nr0013GFnhbjJ,208901,4
Yasashii,Orihusay,4VUtx4QwNs8lMkdG5A8mK2,https://cdnimg.melon.co.kr/cm2/album/images/115/56/717/11556717_20240801162453_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.651,0.259,1,-16.119,0,0.0985,0.947,0.867,0.11,0.159,154.046,audio_features,4VUtx4QwNs8lMkdG5A8mK2,spotify:track:4VUtx4QwNs8lMkdG5A8mK2,https://api.spotify.com/v1/tracks/4VUtx4QwNs8lMkdG5A8mK2,https://api.spotify.com/v1/audio-analysis/4VUtx4QwNs8lMkdG5A8mK2,118442,4
DRAGONFLY,BARBER IN THE LIVINGROOM,67hQXu2uCQpIi83M85koB3,https://cdnimg.melon.co.kr/cm2/album/images/115/55/172/11555172_20240731122542_500.jpg/melon/resize/120/quality/80/optimize,etc,JPOP,0.709,0.705,11,-5.776,1,0.0528,0.651,6.16e-06,0.139,0.754,99.953,audio_features,67hQXu2uCQpIi83M85koB3,spotify:track:67hQXu2uCQpIi83M85koB3,https://api.spotify.com/v1/tracks/67hQXu2uCQpIi83M85koB3,https://api.spotify.com/v1/audio-analysis/67hQXu2uCQpIi83M85koB3,176837,4
