title,artist,track_id,album_image,country,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Why iii Love The Moon.,Phony PPL,2x5Frs6ts14U4MSLrQQlXg,https://cdnimg.melon.co.kr/cm/album/images/022/99/514/2299514_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 RBSOUL,0.706,0.483,1,-7.929,1,0.0393,0.547,1.94e-06,0.136,0.663,92.002,audio_features,2x5Frs6ts14U4MSLrQQlXg,spotify:track:2x5Frs6ts14U4MSLrQQlXg,https://api.spotify.com/v1/tracks/2x5Frs6ts14U4MSLrQQlXg,https://api.spotify.com/v1/audio-analysis/2x5Frs6ts14U4MSLrQQlXg,331827,4
I'm In Love,Lionel Richie,6VcU90rPtshx4WT3p4U4p5,https://cdnimg.melon.co.kr/cm/album/images/005/20/560/520560_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 RBSOUL,0.42,0.717,4,-4.619,1,0.11,0.306,0.0,0.0838,0.73,81.506,audio_features,6VcU90rPtshx4WT3p4U4p5,spotify:track:6VcU90rPtshx4WT3p4U4p5,https://api.spotify.com/v1/tracks/6VcU90rPtshx4WT3p4U4p5,https://api.spotify.com/v1/audio-analysis/6VcU90rPtshx4WT3p4U4p5,243533,4
Greatest Love of All,Whitney Houston,6yJxCltgtmGxIgKOS6ndnu,https://cdnimg.melon.co.kr/cm2/album/images/000/28/039/28039_20200903105220_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 RBSOUL,0.502,0.305,9,-16.011,1,0.0339,0.484,3.55e-06,0.117,0.248,131.242,audio_features,6yJxCltgtmGxIgKOS6ndnu,spotify:track:6yJxCltgtmGxIgKOS6ndnu,https://api.spotify.com/v1/tracks/6yJxCltgtmGxIgKOS6ndnu,https://api.spotify.com/v1/audio-analysis/6yJxCltgtmGxIgKOS6ndnu,291400,4
With Love ,Jeff Bernat,037N5AKYdem1CD0ZTShy1K,https://cdnimg.melon.co.kr/cm/album/images/021/24/668/2124668_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 RBSOUL,0.536,0.452,0,-7.621,1,0.127,0.629,0.00143,0.108,0.556,89.883,audio_features,037N5AKYdem1CD0ZTShy1K,spotify:track:037N5AKYdem1CD0ZTShy1K,https://api.spotify.com/v1/tracks/037N5AKYdem1CD0ZTShy1K,https://api.spotify.com/v1/audio-analysis/037N5AKYdem1CD0ZTShy1K,286083,4
Writing's On The Wall ,Sam Smith,7tToQ5ILIIeRmcRnGJjQ2L,https://cdnimg.melon.co.kr/cm/album/images/026/42/062/2642062_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 RBSOUL,0.341,0.309,5,-8.357,0,0.0306,0.781,5.27e-06,0.0877,0.097,129.71,audio_features,7tToQ5ILIIeRmcRnGJjQ2L,spotify:track:7tToQ5ILIIeRmcRnGJjQ2L,https://api.spotify.com/v1/tracks/7tToQ5ILIIeRmcRnGJjQ2L,https://api.spotify.com/v1/audio-analysis/7tToQ5ILIIeRmcRnGJjQ2L,278947,4
Saving All My Love For You,Whitney Houston,1lx8ddGT5wCD6W2xmLeRKG,https://cdnimg.melon.co.kr/cm/album/images/000/18/177/18177_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 RBSOUL,0.636,0.264,6,-14.567,0,0.0263,0.593,4.22e-05,0.275,0.264,99.304,audio_features,1lx8ddGT5wCD6W2xmLeRKG,spotify:track:1lx8ddGT5wCD6W2xmLeRKG,https://api.spotify.com/v1/tracks/1lx8ddGT5wCD6W2xmLeRKG,https://api.spotify.com/v1/audio-analysis/1lx8ddGT5wCD6W2xmLeRKG,238467,3
Can't Fight the Moonlight,The Magic Time Travelers,5Zc6cxpy3Y1n410ou00LHP,https://cdnimg.melon.co.kr/cm/album/images/028/74/496/2874496_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 RBSOUL,0.613,0.823,0,-5.581,0,0.0369,0.521,0.0,0.0818,0.672,98.028,audio_features,5Zc6cxpy3Y1n410ou00LHP,spotify:track:5Zc6cxpy3Y1n410ou00LHP,https://api.spotify.com/v1/tracks/5Zc6cxpy3Y1n410ou00LHP,https://api.spotify.com/v1/audio-analysis/5Zc6cxpy3Y1n410ou00LHP,213926,4
Dance With My Father,Luther Vandross,7snmvZMLdGGk3l9PcvoYSM,https://cdnimg.melon.co.kr/cm/album/images/000/31/940/31940_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 RBSOUL,0.739,0.341,10,-9.971,1,0.0378,0.525,1.1e-06,0.072,0.231,80.958,audio_features,7snmvZMLdGGk3l9PcvoYSM,spotify:track:7snmvZMLdGGk3l9PcvoYSM,https://api.spotify.com/v1/tracks/7snmvZMLdGGk3l9PcvoYSM,https://api.spotify.com/v1/audio-analysis/7snmvZMLdGGk3l9PcvoYSM,266000,4
Under Control,The Internet,2kBHv0gFA2iheTUXmPB9e1,https://cdnimg.melon.co.kr/cm/album/images/023/27/837/2327837_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 RBSOUL,0.706,0.714,7,-6.134,1,0.061,0.327,0.0111,0.185,0.503,98.003,audio_features,2kBHv0gFA2iheTUXmPB9e1,spotify:track:2kBHv0gFA2iheTUXmPB9e1,https://api.spotify.com/v1/tracks/2kBHv0gFA2iheTUXmPB9e1,https://api.spotify.com/v1/audio-analysis/2kBHv0gFA2iheTUXmPB9e1,244293,4
Superstition,Stevie Wonder,1h2xVEoJORqrg71HocgqXd,https://cdnimg.melon.co.kr/cm/album/images/000/65/120/65120_500.jpg/melon/resize/120/quality/80/optimize,Oversea,해외 RBSOUL,0.633,0.634,8,-12.115,1,0.0725,0.038,0.0064,0.0385,0.872,100.499,audio_features,1h2xVEoJORqrg71HocgqXd,spotify:track:1h2xVEoJORqrg71HocgqXd,https://api.spotify.com/v1/tracks/1h2xVEoJORqrg71HocgqXd,https://api.spotify.com/v1/audio-analysis/1h2xVEoJORqrg71HocgqXd,245493,4
