title,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Dear,29Oc0JAAT0EkJs6qZM9BoC,0.656,0.251,7,-14.506,1,0.0351,0.807,0.205,0.114,0.504,116.946,audio_features,29Oc0JAAT0EkJs6qZM9BoC,spotify:track:29Oc0JAAT0EkJs6qZM9BoC,https://api.spotify.com/v1/tracks/29Oc0JAAT0EkJs6qZM9BoC,https://api.spotify.com/v1/audio-analysis/29Oc0JAAT0EkJs6qZM9BoC,133818,4
Delete...,12qkUck39sXL5StYzcApaS,0.477,0.696,6,-5.326,1,0.0321,0.2,0.0,0.0815,0.194,139.957,audio_features,12qkUck39sXL5StYzcApaS,spotify:track:12qkUck39sXL5StYzcApaS,https://api.spotify.com/v1/tracks/12qkUck39sXL5StYzcApaS,https://api.spotify.com/v1/audio-analysis/12qkUck39sXL5StYzcApaS,254485,4
나 항상 그대를 ,2jKc9tn4bu19jmW8NsXUZy,0.316,0.569,0,-6.769,1,0.042,0.244,2.66e-05,0.45,0.358,103.596,audio_features,2jKc9tn4bu19jmW8NsXUZy,spotify:track:2jKc9tn4bu19jmW8NsXUZy,https://api.spotify.com/v1/tracks/2jKc9tn4bu19jmW8NsXUZy,https://api.spotify.com/v1/audio-analysis/2jKc9tn4bu19jmW8NsXUZy,280243,4
가거라 사랑아,5eqgVJfI63QvBdStUTQUp7,0.472,0.63,8,-4.616,0,0.0275,0.00133,0.0,0.213,0.42,75.019,audio_features,5eqgVJfI63QvBdStUTQUp7,spotify:track:5eqgVJfI63QvBdStUTQUp7,https://api.spotify.com/v1/tracks/5eqgVJfI63QvBdStUTQUp7,https://api.spotify.com/v1/audio-analysis/5eqgVJfI63QvBdStUTQUp7,274893,4
가지마 가지마,4aFrCEsF8h1nbLClPMewcL,0.539,0.627,9,-4.821,1,0.037,0.214,0.0,0.0925,0.205,107.944,audio_features,4aFrCEsF8h1nbLClPMewcL,spotify:track:4aFrCEsF8h1nbLClPMewcL,https://api.spotify.com/v1/tracks/4aFrCEsF8h1nbLClPMewcL,https://api.spotify.com/v1/audio-analysis/4aFrCEsF8h1nbLClPMewcL,250070,3
Something Good,2h7ROmTtCQMhmN4Uw6LzZh,0.41,0.607,3,-4.806,1,0.0356,0.533,0.0,0.158,0.474,199.86,audio_features,2h7ROmTtCQMhmN4Uw6LzZh,spotify:track:2h7ROmTtCQMhmN4Uw6LzZh,https://api.spotify.com/v1/tracks/2h7ROmTtCQMhmN4Uw6LzZh,https://api.spotify.com/v1/audio-analysis/2h7ROmTtCQMhmN4Uw6LzZh,308701,4
슬픈 영혼의 아리아 [엘리제],34SZSPpBJSShVQL6xnMVZp,0.411,0.452,3,-8.263,0,0.0291,0.383,8.84e-06,0.135,0.0576,144.08,audio_features,34SZSPpBJSShVQL6xnMVZp,spotify:track:34SZSPpBJSShVQL6xnMVZp,https://api.spotify.com/v1/tracks/34SZSPpBJSShVQL6xnMVZp,https://api.spotify.com/v1/audio-analysis/34SZSPpBJSShVQL6xnMVZp,280933,4
Panda Bear,5EgUtAK5ddqrt90FlDr6MF,0.602,0.621,6,-6.301,0,0.034,0.0484,0.00131,0.107,0.734,132.058,audio_features,5EgUtAK5ddqrt90FlDr6MF,spotify:track:5EgUtAK5ddqrt90FlDr6MF,https://api.spotify.com/v1/tracks/5EgUtAK5ddqrt90FlDr6MF,https://api.spotify.com/v1/audio-analysis/5EgUtAK5ddqrt90FlDr6MF,202214,4
Mount,7hajXzJZknLCjW3V2XIPWP,0.682,0.479,5,-11.616,0,0.0727,0.131,0.811,0.0992,0.191,180.03,audio_features,7hajXzJZknLCjW3V2XIPWP,spotify:track:7hajXzJZknLCjW3V2XIPWP,https://api.spotify.com/v1/tracks/7hajXzJZknLCjW3V2XIPWP,https://api.spotify.com/v1/audio-analysis/7hajXzJZknLCjW3V2XIPWP,63107,4
My Cotton Candy,5dqPyEHxg6sLnwnSud5pSh,0.719,0.898,10,-4.225,1,0.0547,0.192,0.000382,0.312,0.878,76.996,audio_features,5dqPyEHxg6sLnwnSud5pSh,spotify:track:5dqPyEHxg6sLnwnSud5pSh,https://api.spotify.com/v1/tracks/5dqPyEHxg6sLnwnSud5pSh,https://api.spotify.com/v1/audio-analysis/5dqPyEHxg6sLnwnSud5pSh,279373,4
함께할게 ,1DlZMl0XyRKEkO6C1n6xRm,0.553,0.314,0,-10.728,1,0.0302,0.298,0.87,0.13,0.241,67.023,audio_features,1DlZMl0XyRKEkO6C1n6xRm,spotify:track:1DlZMl0XyRKEkO6C1n6xRm,https://api.spotify.com/v1/tracks/1DlZMl0XyRKEkO6C1n6xRm,https://api.spotify.com/v1/audio-analysis/1DlZMl0XyRKEkO6C1n6xRm,225272,4
At Last,7Mctxn9vyT17xYLMyyE0am,0.223,0.326,4,-10.73,0,0.0351,0.696,0.92,0.389,0.0418,114.323,audio_features,7Mctxn9vyT17xYLMyyE0am,spotify:track:7Mctxn9vyT17xYLMyyE0am,https://api.spotify.com/v1/tracks/7Mctxn9vyT17xYLMyyE0am,https://api.spotify.com/v1/audio-analysis/7Mctxn9vyT17xYLMyyE0am,231980,4
푸름 뒤에 빛나는,2NOxNYZtZ6lLbxVtxs5HoY,0.42,0.715,7,-3.462,1,0.0386,0.0121,0.000243,0.0834,0.593,175.928,audio_features,2NOxNYZtZ6lLbxVtxs5HoY,spotify:track:2NOxNYZtZ6lLbxVtxs5HoY,https://api.spotify.com/v1/tracks/2NOxNYZtZ6lLbxVtxs5HoY,https://api.spotify.com/v1/audio-analysis/2NOxNYZtZ6lLbxVtxs5HoY,191708,4
Overpace,6pWrEyONn78aCmwyyJSce7,0.369,0.613,4,-3.202,1,0.0312,0.0742,0.0,0.112,0.23,126.699,audio_features,6pWrEyONn78aCmwyyJSce7,spotify:track:6pWrEyONn78aCmwyyJSce7,https://api.spotify.com/v1/tracks/6pWrEyONn78aCmwyyJSce7,https://api.spotify.com/v1/audio-analysis/6pWrEyONn78aCmwyyJSce7,227000,4
BEST,1xksGTkHQnGIp96ddvdREE,0.382,0.674,9,-2.737,0,0.0362,0.102,0.000588,0.372,0.197,118.921,audio_features,1xksGTkHQnGIp96ddvdREE,spotify:track:1xksGTkHQnGIp96ddvdREE,https://api.spotify.com/v1/tracks/1xksGTkHQnGIp96ddvdREE,https://api.spotify.com/v1/audio-analysis/1xksGTkHQnGIp96ddvdREE,223000,4
Ocean Film,3zHtCSHVSwLbJbIo7J6lQr,0.58,0.694,5,-3.918,1,0.0264,0.495,0.0,0.112,0.246,95.065,audio_features,3zHtCSHVSwLbJbIo7J6lQr,spotify:track:3zHtCSHVSwLbJbIo7J6lQr,https://api.spotify.com/v1/tracks/3zHtCSHVSwLbJbIo7J6lQr,https://api.spotify.com/v1/audio-analysis/3zHtCSHVSwLbJbIo7J6lQr,178560,4
Save me,63IHaFklWAdUB3BTcUJb1J,0.505,0.932,4,-3.452,1,0.0517,0.00802,0.0,0.136,0.484,96.011,audio_features,63IHaFklWAdUB3BTcUJb1J,spotify:track:63IHaFklWAdUB3BTcUJb1J,https://api.spotify.com/v1/tracks/63IHaFklWAdUB3BTcUJb1J,https://api.spotify.com/v1/audio-analysis/63IHaFklWAdUB3BTcUJb1J,220096,4
SAY IT!,3y7BqoOPw0I4zXzP8XSUgZ,0.526,0.887,0,-6.771,1,0.0305,0.000209,0.644,0.104,0.857,155.03,audio_features,3y7BqoOPw0I4zXzP8XSUgZ,spotify:track:3y7BqoOPw0I4zXzP8XSUgZ,https://api.spotify.com/v1/tracks/3y7BqoOPw0I4zXzP8XSUgZ,https://api.spotify.com/v1/audio-analysis/3y7BqoOPw0I4zXzP8XSUgZ,234774,4
Demons My Darling,7BlPetJykI8OtOilT4TXLx,0.749,0.585,0,-6.442,1,0.0285,0.282,0.456,0.0866,0.809,111.022,audio_features,7BlPetJykI8OtOilT4TXLx,spotify:track:7BlPetJykI8OtOilT4TXLx,https://api.spotify.com/v1/tracks/7BlPetJykI8OtOilT4TXLx,https://api.spotify.com/v1/audio-analysis/7BlPetJykI8OtOilT4TXLx,188414,4
RUN AGAIN,2OQWoXmMewf3kzYdX3MTOE,0.586,0.809,8,-2.982,1,0.118,0.0152,0.0,0.138,0.754,164.954,audio_features,2OQWoXmMewf3kzYdX3MTOE,spotify:track:2OQWoXmMewf3kzYdX3MTOE,https://api.spotify.com/v1/tracks/2OQWoXmMewf3kzYdX3MTOE,https://api.spotify.com/v1/audio-analysis/2OQWoXmMewf3kzYdX3MTOE,167493,4
힘들때마다 토닥여줄게 2 ,6jX3BNw9VzcDEU2BYxlPMR,0.618,0.815,2,-7.328,1,0.0385,0.00131,0.0,0.314,0.767,87.539,audio_features,6jX3BNw9VzcDEU2BYxlPMR,spotify:track:6jX3BNw9VzcDEU2BYxlPMR,https://api.spotify.com/v1/tracks/6jX3BNw9VzcDEU2BYxlPMR,https://api.spotify.com/v1/audio-analysis/6jX3BNw9VzcDEU2BYxlPMR,151160,4
황야,76HEyH54Wi7UZQuk80PtsL,0.613,0.946,7,-3.073,1,0.0397,0.0101,0.0,0.219,0.746,92.984,audio_features,76HEyH54Wi7UZQuk80PtsL,spotify:track:76HEyH54Wi7UZQuk80PtsL,https://api.spotify.com/v1/tracks/76HEyH54Wi7UZQuk80PtsL,https://api.spotify.com/v1/audio-analysis/76HEyH54Wi7UZQuk80PtsL,188463,4
FLORIDA ,6GgbtHazNEaKRk5KgD3Sqo,0.507,0.873,7,-6.967,0,0.0426,0.523,0.0,0.155,0.618,159.94,audio_features,6GgbtHazNEaKRk5KgD3Sqo,spotify:track:6GgbtHazNEaKRk5KgD3Sqo,https://api.spotify.com/v1/tracks/6GgbtHazNEaKRk5KgD3Sqo,https://api.spotify.com/v1/audio-analysis/6GgbtHazNEaKRk5KgD3Sqo,318000,4
Sing Sing Sing,5Kp5xHvOIrGoe3EaYKNTIx,0.579,0.865,4,-3.528,0,0.0654,0.0089,1.31e-06,0.558,0.62,145.953,audio_features,5Kp5xHvOIrGoe3EaYKNTIx,spotify:track:5Kp5xHvOIrGoe3EaYKNTIx,https://api.spotify.com/v1/tracks/5Kp5xHvOIrGoe3EaYKNTIx,https://api.spotify.com/v1/audio-analysis/5Kp5xHvOIrGoe3EaYKNTIx,257107,4
Storm,5WkCHngypmIBpTXv6uv0kb,0.448,0.228,0,-9.639,1,0.035,0.9,9.32e-05,0.0988,0.347,115.824,audio_features,5WkCHngypmIBpTXv6uv0kb,spotify:track:5WkCHngypmIBpTXv6uv0kb,https://api.spotify.com/v1/tracks/5WkCHngypmIBpTXv6uv0kb,https://api.spotify.com/v1/audio-analysis/5WkCHngypmIBpTXv6uv0kb,218027,4
Midnight Summer,7CvzRL5AzIY3euWRPxkHgY,0.549,0.953,4,-4.606,0,0.0395,0.00044,0.598,0.114,0.724,119.966,audio_features,7CvzRL5AzIY3euWRPxkHgY,spotify:track:7CvzRL5AzIY3euWRPxkHgY,https://api.spotify.com/v1/tracks/7CvzRL5AzIY3euWRPxkHgY,https://api.spotify.com/v1/audio-analysis/7CvzRL5AzIY3euWRPxkHgY,214752,4
Toxic Love,6GV4KST5hzSP23L17cS3xx,0.612,0.556,1,-7.038,0,0.0268,0.0544,0.0,0.344,0.46,95.004,audio_features,6GV4KST5hzSP23L17cS3xx,spotify:track:6GV4KST5hzSP23L17cS3xx,https://api.spotify.com/v1/tracks/6GV4KST5hzSP23L17cS3xx,https://api.spotify.com/v1/audio-analysis/6GV4KST5hzSP23L17cS3xx,240000,4
WASTE ,1nBi0Zr2SN6cNDAeJ056UM,0.304,0.84,3,-5.719,1,0.0799,0.269,2.55e-06,0.113,0.244,138.305,audio_features,1nBi0Zr2SN6cNDAeJ056UM,spotify:track:1nBi0Zr2SN6cNDAeJ056UM,https://api.spotify.com/v1/tracks/1nBi0Zr2SN6cNDAeJ056UM,https://api.spotify.com/v1/audio-analysis/1nBi0Zr2SN6cNDAeJ056UM,246760,4
Without you,4YGCxAvtQ86Fmhe5JjWx5o,0.574,0.794,11,-7.865,1,0.0499,0.218,0.000346,0.319,0.754,104.969,audio_features,4YGCxAvtQ86Fmhe5JjWx5o,spotify:track:4YGCxAvtQ86Fmhe5JjWx5o,https://api.spotify.com/v1/tracks/4YGCxAvtQ86Fmhe5JjWx5o,https://api.spotify.com/v1/audio-analysis/4YGCxAvtQ86Fmhe5JjWx5o,183561,4
훌훌,0u5FobJYmCVbKfjgDcMUrW,0.367,0.423,0,-7.261,1,0.0377,0.174,0.0,0.0652,0.244,120.097,audio_features,0u5FobJYmCVbKfjgDcMUrW,spotify:track:0u5FobJYmCVbKfjgDcMUrW,https://api.spotify.com/v1/tracks/0u5FobJYmCVbKfjgDcMUrW,https://api.spotify.com/v1/audio-analysis/0u5FobJYmCVbKfjgDcMUrW,300897,4
Don't Tell My Papa,25xBTsB2GbF5ce1YgX9I1T,0.693,0.75,8,-6.807,1,0.0301,0.00454,0.132,0.203,0.315,109.995,audio_features,25xBTsB2GbF5ce1YgX9I1T,spotify:track:25xBTsB2GbF5ce1YgX9I1T,https://api.spotify.com/v1/tracks/25xBTsB2GbF5ce1YgX9I1T,https://api.spotify.com/v1/audio-analysis/25xBTsB2GbF5ce1YgX9I1T,212072,4
I'm your blood,1UWzlFyazMNTRTX6mDfTzs,0.269,0.498,3,-8.901,0,0.0323,0.326,0.829,0.0865,0.0595,104.044,audio_features,1UWzlFyazMNTRTX6mDfTzs,spotify:track:1UWzlFyazMNTRTX6mDfTzs,https://api.spotify.com/v1/tracks/1UWzlFyazMNTRTX6mDfTzs,https://api.spotify.com/v1/audio-analysis/1UWzlFyazMNTRTX6mDfTzs,184800,3
Remember,73Dbj7XflyGKRpsiV5r7BS,0.414,0.959,0,-3.938,1,0.129,0.001,0.0,0.245,0.66,184.945,audio_features,73Dbj7XflyGKRpsiV5r7BS,spotify:track:73Dbj7XflyGKRpsiV5r7BS,https://api.spotify.com/v1/tracks/73Dbj7XflyGKRpsiV5r7BS,https://api.spotify.com/v1/audio-analysis/73Dbj7XflyGKRpsiV5r7BS,229622,4
Restart,6BiIJjRjfwTsZjKVK1rGHk,0.432,0.798,11,-6.645,1,0.0376,0.302,8.55e-05,0.0662,0.593,180.105,audio_features,6BiIJjRjfwTsZjKVK1rGHk,spotify:track:6BiIJjRjfwTsZjKVK1rGHk,https://api.spotify.com/v1/tracks/6BiIJjRjfwTsZjKVK1rGHk,https://api.spotify.com/v1/audio-analysis/6BiIJjRjfwTsZjKVK1rGHk,184520,4
OLD KIMCHI,6kiEL2Tz0nT2pb2JO4O0ze,0.43,0.974,2,-6.948,0,0.253,0.00368,0.0784,0.227,0.0831,145.989,audio_features,6kiEL2Tz0nT2pb2JO4O0ze,spotify:track:6kiEL2Tz0nT2pb2JO4O0ze,https://api.spotify.com/v1/tracks/6kiEL2Tz0nT2pb2JO4O0ze,https://api.spotify.com/v1/audio-analysis/6kiEL2Tz0nT2pb2JO4O0ze,188160,4
Make My Day,4daKnHXugGbP79GdvVHjXl,0.352,0.807,5,-6.577,1,0.0439,0.00292,0.00193,0.0886,0.485,101.096,audio_features,4daKnHXugGbP79GdvVHjXl,spotify:track:4daKnHXugGbP79GdvVHjXl,https://api.spotify.com/v1/tracks/4daKnHXugGbP79GdvVHjXl,https://api.spotify.com/v1/audio-analysis/4daKnHXugGbP79GdvVHjXl,220356,4
It's You!,5fNqxEa7VsIiyXSuYcYWa4,0.676,0.581,6,-4.376,1,0.0652,0.774,1.3e-05,0.107,0.622,99.281,audio_features,5fNqxEa7VsIiyXSuYcYWa4,spotify:track:5fNqxEa7VsIiyXSuYcYWa4,https://api.spotify.com/v1/tracks/5fNqxEa7VsIiyXSuYcYWa4,https://api.spotify.com/v1/audio-analysis/5fNqxEa7VsIiyXSuYcYWa4,183092,4
FOREST,1Kr9bRAsgqKbxb0Ap9yOpM,0.29,0.593,4,-4.971,1,0.0354,0.339,0.00613,0.0806,0.288,110.084,audio_features,1Kr9bRAsgqKbxb0Ap9yOpM,spotify:track:1Kr9bRAsgqKbxb0Ap9yOpM,https://api.spotify.com/v1/tracks/1Kr9bRAsgqKbxb0Ap9yOpM,https://api.spotify.com/v1/audio-analysis/1Kr9bRAsgqKbxb0Ap9yOpM,235000,4
Propeller,0ipw4sHbrA2oCmEKv7bedF,0.792,0.735,2,-4.517,1,0.0629,0.285,0.000654,0.594,0.899,140.05,audio_features,0ipw4sHbrA2oCmEKv7bedF,spotify:track:0ipw4sHbrA2oCmEKv7bedF,https://api.spotify.com/v1/tracks/0ipw4sHbrA2oCmEKv7bedF,https://api.spotify.com/v1/audio-analysis/0ipw4sHbrA2oCmEKv7bedF,208662,4
Fly High,6kFlJxgwxPPsfQpNdh1O8w,0.473,0.859,11,-3.489,1,0.0552,0.00195,0.0,0.25,0.416,169.879,audio_features,6kFlJxgwxPPsfQpNdh1O8w,spotify:track:6kFlJxgwxPPsfQpNdh1O8w,https://api.spotify.com/v1/tracks/6kFlJxgwxPPsfQpNdh1O8w,https://api.spotify.com/v1/audio-analysis/6kFlJxgwxPPsfQpNdh1O8w,233093,4
SHOOT FOR THE DREAM ,1uGcLaftPdSGFTqMcNPR5B,0.713,0.677,9,-6.982,0,0.0292,0.000865,0.819,0.351,0.347,129.943,audio_features,1uGcLaftPdSGFTqMcNPR5B,spotify:track:1uGcLaftPdSGFTqMcNPR5B,https://api.spotify.com/v1/tracks/1uGcLaftPdSGFTqMcNPR5B,https://api.spotify.com/v1/audio-analysis/1uGcLaftPdSGFTqMcNPR5B,204032,4
Tiny Bag ,6Xmns28gX4qnuGkSAOQGp0,0.678,0.538,7,-6.091,1,0.0357,0.456,0.0,0.13,0.57,100.878,audio_features,6Xmns28gX4qnuGkSAOQGp0,spotify:track:6Xmns28gX4qnuGkSAOQGp0,https://api.spotify.com/v1/tracks/6Xmns28gX4qnuGkSAOQGp0,https://api.spotify.com/v1/audio-analysis/6Xmns28gX4qnuGkSAOQGp0,168351,4
Lovers,0urVNtRe49vKu4IDK2DosB,0.415,0.504,4,-8.179,0,0.0273,0.0104,0.796,0.153,0.17,175.906,audio_features,0urVNtRe49vKu4IDK2DosB,spotify:track:0urVNtRe49vKu4IDK2DosB,https://api.spotify.com/v1/tracks/0urVNtRe49vKu4IDK2DosB,https://api.spotify.com/v1/audio-analysis/0urVNtRe49vKu4IDK2DosB,256813,3
I have a dick,7ujPS8COyggL8XZ1Z19MSt,0.314,0.971,4,-4.267,1,0.0642,0.245,0.00421,0.354,0.259,144.096,audio_features,7ujPS8COyggL8XZ1Z19MSt,spotify:track:7ujPS8COyggL8XZ1Z19MSt,https://api.spotify.com/v1/tracks/7ujPS8COyggL8XZ1Z19MSt,https://api.spotify.com/v1/audio-analysis/7ujPS8COyggL8XZ1Z19MSt,112733,4
Dynamiter ,3jj3XWYMRFEh1tbris5EC4,0.602,0.92,9,-4.989,1,0.0593,0.0153,0.000396,0.14,0.642,164.977,audio_features,3jj3XWYMRFEh1tbris5EC4,spotify:track:3jj3XWYMRFEh1tbris5EC4,https://api.spotify.com/v1/tracks/3jj3XWYMRFEh1tbris5EC4,https://api.spotify.com/v1/audio-analysis/3jj3XWYMRFEh1tbris5EC4,165818,4
Go R.I.P.,3qHsCypVGawXsZuIDhljVN,0.588,0.95,9,-8.12,0,0.0613,0.22,0.782,0.325,0.332,130.009,audio_features,3qHsCypVGawXsZuIDhljVN,spotify:track:3qHsCypVGawXsZuIDhljVN,https://api.spotify.com/v1/tracks/3qHsCypVGawXsZuIDhljVN,https://api.spotify.com/v1/audio-analysis/3qHsCypVGawXsZuIDhljVN,332324,4
SODA,2aw3rAPuN5XVAyFW0WreCo,0.608,0.805,8,-5.738,1,0.146,0.0312,0.0,0.314,0.403,164.956,audio_features,2aw3rAPuN5XVAyFW0WreCo,spotify:track:2aw3rAPuN5XVAyFW0WreCo,https://api.spotify.com/v1/tracks/2aw3rAPuN5XVAyFW0WreCo,https://api.spotify.com/v1/audio-analysis/2aw3rAPuN5XVAyFW0WreCo,143625,4
KARMA ,2bU7OOfT6sfVBauDGcRDhi,0.53,0.869,4,-4.191,1,0.0485,0.105,0.0,0.219,0.319,114.981,audio_features,2bU7OOfT6sfVBauDGcRDhi,spotify:track:2bU7OOfT6sfVBauDGcRDhi,https://api.spotify.com/v1/tracks/2bU7OOfT6sfVBauDGcRDhi,https://api.spotify.com/v1/audio-analysis/2bU7OOfT6sfVBauDGcRDhi,177391,4
남편의 보험금,30tYqob5axkGtYT9f7jpmM,0.6,0.667,0,-11.471,1,0.164,0.683,0.425,0.111,0.324,126.308,audio_features,30tYqob5axkGtYT9f7jpmM,spotify:track:30tYqob5axkGtYT9f7jpmM,https://api.spotify.com/v1/tracks/30tYqob5axkGtYT9f7jpmM,https://api.spotify.com/v1/audio-analysis/30tYqob5axkGtYT9f7jpmM,222009,4
Your Ocean,1iucaAlZmDP3MM3eIsc3GA,0.487,0.717,7,-6.874,1,0.0721,0.00725,0.278,0.105,0.556,144.043,audio_features,1iucaAlZmDP3MM3eIsc3GA,spotify:track:1iucaAlZmDP3MM3eIsc3GA,https://api.spotify.com/v1/tracks/1iucaAlZmDP3MM3eIsc3GA,https://api.spotify.com/v1/audio-analysis/1iucaAlZmDP3MM3eIsc3GA,286667,4
Airplane Mode ,0Goh0tV4ZCCbtwoexQhnP2,0.789,0.65,6,-4.993,1,0.0298,0.167,0.0,0.0911,0.954,122.962,audio_features,0Goh0tV4ZCCbtwoexQhnP2,spotify:track:0Goh0tV4ZCCbtwoexQhnP2,https://api.spotify.com/v1/tracks/0Goh0tV4ZCCbtwoexQhnP2,https://api.spotify.com/v1/audio-analysis/0Goh0tV4ZCCbtwoexQhnP2,197920,4
In the desert night,7xckT002C5MwpLscuuKD5s,0.623,0.397,4,-13.573,0,0.037,0.829,5.96e-05,0.116,0.327,179.886,audio_features,7xckT002C5MwpLscuuKD5s,spotify:track:7xckT002C5MwpLscuuKD5s,https://api.spotify.com/v1/tracks/7xckT002C5MwpLscuuKD5s,https://api.spotify.com/v1/audio-analysis/7xckT002C5MwpLscuuKD5s,168683,4
노래하는 곳에,7oAxCpLaJzIpPWWxjpjvwo,0.627,0.551,7,-16.842,1,0.0699,0.108,0.901,0.0673,0.969,109.087,audio_features,7oAxCpLaJzIpPWWxjpjvwo,spotify:track:7oAxCpLaJzIpPWWxjpjvwo,https://api.spotify.com/v1/tracks/7oAxCpLaJzIpPWWxjpjvwo,https://api.spotify.com/v1/audio-analysis/7oAxCpLaJzIpPWWxjpjvwo,166053,4
"다정해, 늘 응원해",1jJSbK7nYAHx4tEoywBrbI,0.641,0.387,7,-8.48,1,0.0274,0.562,1.41e-05,0.0951,0.309,114.977,audio_features,1jJSbK7nYAHx4tEoywBrbI,spotify:track:1jJSbK7nYAHx4tEoywBrbI,https://api.spotify.com/v1/tracks/1jJSbK7nYAHx4tEoywBrbI,https://api.spotify.com/v1/audio-analysis/1jJSbK7nYAHx4tEoywBrbI,186670,4
러브 라이더,4nGPm0zxGgAc5k32H0lIwg,0.467,0.826,8,-2.836,1,0.0415,0.0117,1.99e-06,0.0708,0.897,180.032,audio_features,4nGPm0zxGgAc5k32H0lIwg,spotify:track:4nGPm0zxGgAc5k32H0lIwg,https://api.spotify.com/v1/tracks/4nGPm0zxGgAc5k32H0lIwg,https://api.spotify.com/v1/audio-analysis/4nGPm0zxGgAc5k32H0lIwg,241347,4
여름 바다,6mDzjdR8kK7K3iGXLzY3wM,0.761,0.328,0,-13.338,1,0.048,0.0233,0.0,0.335,0.492,92.963,audio_features,6mDzjdR8kK7K3iGXLzY3wM,spotify:track:6mDzjdR8kK7K3iGXLzY3wM,https://api.spotify.com/v1/tracks/6mDzjdR8kK7K3iGXLzY3wM,https://api.spotify.com/v1/audio-analysis/6mDzjdR8kK7K3iGXLzY3wM,148920,4
Singing Bird,0XTk8mapfNImwR2plz5dpx,0.632,0.703,2,-6.238,1,0.0548,0.0874,0.746,0.0333,0.774,160.059,audio_features,0XTk8mapfNImwR2plz5dpx,spotify:track:0XTk8mapfNImwR2plz5dpx,https://api.spotify.com/v1/tracks/0XTk8mapfNImwR2plz5dpx,https://api.spotify.com/v1/audio-analysis/0XTk8mapfNImwR2plz5dpx,216250,4
Sin,48qcQ9MkGj5PFUeIXm6Ln2,0.291,0.739,0,-6.042,1,0.0376,0.00251,0.845,0.152,0.13,125.841,audio_features,48qcQ9MkGj5PFUeIXm6Ln2,spotify:track:48qcQ9MkGj5PFUeIXm6Ln2,https://api.spotify.com/v1/tracks/48qcQ9MkGj5PFUeIXm6Ln2,https://api.spotify.com/v1/audio-analysis/48qcQ9MkGj5PFUeIXm6Ln2,381400,4
Y. K. M. B. T. I. D. ,6DruaLSsnnvRmmdICOSyLy,0.618,0.944,6,-5.246,0,0.0352,0.00358,6.64e-06,0.273,0.64,127.999,audio_features,6DruaLSsnnvRmmdICOSyLy,spotify:track:6DruaLSsnnvRmmdICOSyLy,https://api.spotify.com/v1/tracks/6DruaLSsnnvRmmdICOSyLy,https://api.spotify.com/v1/audio-analysis/6DruaLSsnnvRmmdICOSyLy,207900,4
Analogism K,3MHeXGmWfDspj7XKAOXuLo,0.355,0.85,1,-1.299,1,0.0496,0.271,0.0261,0.325,0.278,138.176,audio_features,3MHeXGmWfDspj7XKAOXuLo,spotify:track:3MHeXGmWfDspj7XKAOXuLo,https://api.spotify.com/v1/tracks/3MHeXGmWfDspj7XKAOXuLo,https://api.spotify.com/v1/audio-analysis/3MHeXGmWfDspj7XKAOXuLo,190591,4
Beginning,4P6LA6xKI6kIQnuBFCplGA,0.57,0.678,6,-11.764,0,0.0434,0.244,0.000617,0.102,0.282,125.999,audio_features,4P6LA6xKI6kIQnuBFCplGA,spotify:track:4P6LA6xKI6kIQnuBFCplGA,https://api.spotify.com/v1/tracks/4P6LA6xKI6kIQnuBFCplGA,https://api.spotify.com/v1/audio-analysis/4P6LA6xKI6kIQnuBFCplGA,188571,4
난 꽤나 훌륭해졌어,3dkNYbAEilacwmLijrd4CI,0.469,0.799,0,-6.577,1,0.0276,0.0485,0.0,0.27,0.648,89.99,audio_features,3dkNYbAEilacwmLijrd4CI,spotify:track:3dkNYbAEilacwmLijrd4CI,https://api.spotify.com/v1/tracks/3dkNYbAEilacwmLijrd4CI,https://api.spotify.com/v1/audio-analysis/3dkNYbAEilacwmLijrd4CI,203333,4
Age of Innocence,4SexgdopdEL8SyIqw82YkM,0.751,0.536,9,-7.858,1,0.0263,0.356,0.887,0.0846,0.219,105.061,audio_features,4SexgdopdEL8SyIqw82YkM,spotify:track:4SexgdopdEL8SyIqw82YkM,https://api.spotify.com/v1/tracks/4SexgdopdEL8SyIqw82YkM,https://api.spotify.com/v1/audio-analysis/4SexgdopdEL8SyIqw82YkM,259429,4
Fly,3QvapgfUd0ZzvpD8ju1f1a,0.472,0.732,0,-5.243,1,0.03,0.0124,0.0257,0.316,0.218,99.98,audio_features,3QvapgfUd0ZzvpD8ju1f1a,spotify:track:3QvapgfUd0ZzvpD8ju1f1a,https://api.spotify.com/v1/tracks/3QvapgfUd0ZzvpD8ju1f1a,https://api.spotify.com/v1/audio-analysis/3QvapgfUd0ZzvpD8ju1f1a,285300,4
Lazy Sunday,0ad5Rnkvc9K2y21iFo5Suq,0.255,0.683,0,-6.576,1,0.033,0.0759,0.00976,0.128,0.412,170.303,audio_features,0ad5Rnkvc9K2y21iFo5Suq,spotify:track:0ad5Rnkvc9K2y21iFo5Suq,https://api.spotify.com/v1/tracks/0ad5Rnkvc9K2y21iFo5Suq,https://api.spotify.com/v1/audio-analysis/0ad5Rnkvc9K2y21iFo5Suq,204000,4
