title,artist,track_id,track_image,country,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Pasanga 2,Premgi Amaren,0t6YbQQlnTrMFmAxVV0R0H,https://cdnimg.melon.co.kr/cm2/album/images/115/59/926/11559926_20240806121151_500.jpg/melon/resize/120/quality/80/optimize,etc,OST,0.929,0.864,5,-7.491,0,0.155,0.436,0.0,0.0385,0.872,102.02,audio_features,0t6YbQQlnTrMFmAxVV0R0H,spotify:track:0t6YbQQlnTrMFmAxVV0R0H,https://api.spotify.com/v1/tracks/0t6YbQQlnTrMFmAxVV0R0H,https://api.spotify.com/v1/audio-analysis/0t6YbQQlnTrMFmAxVV0R0H,200000,4
SEPASANG BAYANG-BAYANG,Wild Rice,5UHGyTdwnM5ITzOKFnxKaD,https://cdnimg.melon.co.kr/cm2/album/images/115/58/846/11558846_20240805144249_500.jpg/melon/resize/120/quality/80/optimize,etc,OST,0.339,0.0803,1,-16.222,1,0.0447,0.961,0.00096,0.138,0.197,68.941,audio_features,5UHGyTdwnM5ITzOKFnxKaD,spotify:track:5UHGyTdwnM5ITzOKFnxKaD,https://api.spotify.com/v1/tracks/5UHGyTdwnM5ITzOKFnxKaD,https://api.spotify.com/v1/audio-analysis/5UHGyTdwnM5ITzOKFnxKaD,215077,5
Respiro con te ,Motta,3jp20MYANmuGfPPD8c4dk5,https://cdnimg.melon.co.kr/cm2/album/images/115/58/543/11558543_20240805112627_500.jpg/melon/resize/120/quality/80/optimize,etc,OST,0.245,0.0437,5,-24.555,1,0.0388,0.971,0.943,0.0888,0.0264,64.87,audio_features,3jp20MYANmuGfPPD8c4dk5,spotify:track:3jp20MYANmuGfPPD8c4dk5,https://api.spotify.com/v1/tracks/3jp20MYANmuGfPPD8c4dk5,https://api.spotify.com/v1/audio-analysis/3jp20MYANmuGfPPD8c4dk5,86500,4
Kingdom Valley: Act 1 ,Audissi Studios,5iyP6lo2442NR8hb2Juqxh,https://cdnimg.melon.co.kr/cm2/album/images/115/57/602/11557602_20240802151541_500.jpg/melon/resize/120/quality/80/optimize,etc,OST,0.403,0.881,8,-7.078,1,0.0363,0.00645,0.176,0.0951,0.733,170.031,audio_features,5iyP6lo2442NR8hb2Juqxh,spotify:track:5iyP6lo2442NR8hb2Juqxh,https://api.spotify.com/v1/tracks/5iyP6lo2442NR8hb2Juqxh,https://api.spotify.com/v1/audio-analysis/5iyP6lo2442NR8hb2Juqxh,131294,4
ゆめいっぱい ,Hiroko Moriguchi,7l2ZsxvM4Trojn4ZxbUZkv,https://cdnimg.melon.co.kr/cm2/album/images/115/57/521/11557521_20240802150443_500.jpg/melon/resize/120/quality/80/optimize,etc,OST,0.682,0.264,9,-10.371,1,0.0344,0.934,4.28e-06,0.105,0.317,120.046,audio_features,7l2ZsxvM4Trojn4ZxbUZkv,spotify:track:7l2ZsxvM4Trojn4ZxbUZkv,https://api.spotify.com/v1/tracks/7l2ZsxvM4Trojn4ZxbUZkv,https://api.spotify.com/v1/audio-analysis/7l2ZsxvM4Trojn4ZxbUZkv,236347,4
I'm your blood,ID:Earth ,1vOvHiYYH4WYHsJ94NAGIh,https://cdnimg.melon.co.kr/cm2/album/images/115/57/272/11557272_20240802121747_500.jpg/melon/resize/120/quality/80/optimize,etc,OST,0.467,0.656,8,-4.889,0,0.034,0.631,0.0,0.0864,0.192,103.723,audio_features,1vOvHiYYH4WYHsJ94NAGIh,spotify:track:1vOvHiYYH4WYHsJ94NAGIh,https://api.spotify.com/v1/tracks/1vOvHiYYH4WYHsJ94NAGIh,https://api.spotify.com/v1/audio-analysis/1vOvHiYYH4WYHsJ94NAGIh,184787,3
Going,아일리원,219qBTwzv1jAn6Axn3pZRR,https://cdnimg.melon.co.kr/cm2/album/images/115/57/219/11557219_20240802113104_500.jpg/melon/resize/120/quality/80/optimize,etc,OST,0.522,0.528,0,-6.428,1,0.033,0.815,0.0,0.11,0.197,151.899,audio_features,219qBTwzv1jAn6Axn3pZRR,spotify:track:219qBTwzv1jAn6Axn3pZRR,https://api.spotify.com/v1/tracks/219qBTwzv1jAn6Axn3pZRR,https://api.spotify.com/v1/audio-analysis/219qBTwzv1jAn6Axn3pZRR,291349,4
Main Title ,Ramin Djawadi,2q6fxAvSpqXR4jx9Ne7RGz,https://cdnimg.melon.co.kr/cm2/album/images/115/59/555/11559555_20240806100418_500.jpg/melon/resize/120/quality/80/optimize,etc,OST,0.197,0.603,5,-16.116,0,0.0454,0.302,0.794,0.106,0.232,169.881,audio_features,2q6fxAvSpqXR4jx9Ne7RGz,spotify:track:2q6fxAvSpqXR4jx9Ne7RGz,https://api.spotify.com/v1/tracks/2q6fxAvSpqXR4jx9Ne7RGz,https://api.spotify.com/v1/audio-analysis/2q6fxAvSpqXR4jx9Ne7RGz,106280,3
Nagunaguta Edebadita ,"Aishwarya Rangarajan, Aniruddha Sastry",59nurG5HKf5mWx5jn2JuZi,https://cdnimg.melon.co.kr/cm2/album/images/115/61/099/11561099_20240806214455_500.jpg/melon/resize/120/quality/80/optimize,etc,OST,0.706,0.442,7,-10.101,0,0.114,0.377,0.0,0.235,0.681,91.971,audio_features,59nurG5HKf5mWx5jn2JuZi,spotify:track:59nurG5HKf5mWx5jn2JuZi,https://api.spotify.com/v1/tracks/59nurG5HKf5mWx5jn2JuZi,https://api.spotify.com/v1/audio-analysis/59nurG5HKf5mWx5jn2JuZi,246067,4
Dabbushka ,Anthony Daasan,03A4REgflmbICGmuy2PFmy,https://cdnimg.melon.co.kr/cm2/album/images/115/61/083/11561083_20240806214143_500.jpg/melon/resize/120/quality/80/optimize,etc,OST,0.864,0.608,2,-8.664,0,0.0783,0.144,0.0,0.0692,0.82,97.546,audio_features,03A4REgflmbICGmuy2PFmy,spotify:track:03A4REgflmbICGmuy2PFmy,https://api.spotify.com/v1/tracks/03A4REgflmbICGmuy2PFmy,https://api.spotify.com/v1/audio-analysis/03A4REgflmbICGmuy2PFmy,269077,3
