title,artist,track_id,album_image,country,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Piano Man,마마무 ,2CC7fLFEcJBrO82NUwi9Op,https://cdnimg.melon.co.kr/cm/album/images/022/91/790/2291790_500.jpg/melon/resize/120/quality/80/optimize,Domestic,댄스,0.783,0.853,10,-2.737,0,0.0564,0.324,0.0,0.807,0.805,111.042,audio_features,2CC7fLFEcJBrO82NUwi9Op,spotify:track:2CC7fLFEcJBrO82NUwi9Op,https://api.spotify.com/v1/tracks/2CC7fLFEcJBrO82NUwi9Op,https://api.spotify.com/v1/audio-analysis/2CC7fLFEcJBrO82NUwi9Op,195238,4
난 괜찮아,진주,7KxCZXxCodIhN4xKt9QotV,https://cdnimg.melon.co.kr/cm/album/images/000/04/920/4920_500.jpg/melon/resize/120/quality/80/optimize,Domestic,댄스,0.614,0.9,11,-6.835,0,0.0605,0.0632,0.0257,0.679,0.764,120.566,audio_features,7KxCZXxCodIhN4xKt9QotV,spotify:track:7KxCZXxCodIhN4xKt9QotV,https://api.spotify.com/v1/tracks/7KxCZXxCodIhN4xKt9QotV,https://api.spotify.com/v1/audio-analysis/7KxCZXxCodIhN4xKt9QotV,223040,4
The Boys,소녀시대 ,4sRQg2aoec0VIvQ7GZPGMy,https://cdnimg.melon.co.kr/cm/album/images/020/17/426/2017426_500.jpg/melon/resize/120/quality/80/optimize,Domestic,댄스,0.885,0.937,1,-0.678,0,0.0898,0.142,0.0,0.103,0.878,114.974,audio_features,4sRQg2aoec0VIvQ7GZPGMy,spotify:track:4sRQg2aoec0VIvQ7GZPGMy,https://api.spotify.com/v1/tracks/4sRQg2aoec0VIvQ7GZPGMy,https://api.spotify.com/v1/audio-analysis/4sRQg2aoec0VIvQ7GZPGMy,228880,4
산소 같은 너 ,SHINee ,6LqrFB6WLUrYBcGY8Uu8yj,https://cdnimg.melon.co.kr/cm/album/images/003/94/951/394951_500.jpg/melon/resize/120/quality/80/optimize,Domestic,댄스,0.633,0.932,5,-3.615,1,0.103,0.0851,0.0,0.978,0.661,98.307,audio_features,6LqrFB6WLUrYBcGY8Uu8yj,spotify:track:6LqrFB6WLUrYBcGY8Uu8yj,https://api.spotify.com/v1/tracks/6LqrFB6WLUrYBcGY8Uu8yj,https://api.spotify.com/v1/audio-analysis/6LqrFB6WLUrYBcGY8Uu8yj,185093,4
Brand New,신화,2WxFhn4xee0qB3lDsAUKHF,https://cdnimg.melon.co.kr/cm/album/images/000/35/399/35399_500.jpg/melon/resize/120/quality/80/optimize,Domestic,댄스,0.679,0.945,8,-2.608,0,0.0712,0.0209,1.32e-05,0.0711,0.8,103.003,audio_features,2WxFhn4xee0qB3lDsAUKHF,spotify:track:2WxFhn4xee0qB3lDsAUKHF,https://api.spotify.com/v1/tracks/2WxFhn4xee0qB3lDsAUKHF,https://api.spotify.com/v1/audio-analysis/2WxFhn4xee0qB3lDsAUKHF,227840,4
오빠,왁스,2BqE61QmxAj3ZKc0xt2mtx,https://cdnimg.melon.co.kr/cm/album/images/000/00/814/814_500.jpg/melon/resize/120/quality/80/optimize,Domestic,댄스,0.822,0.923,1,-3.456,0,0.097,0.00133,3.07e-06,0.0469,0.883,142.974,audio_features,2BqE61QmxAj3ZKc0xt2mtx,spotify:track:2BqE61QmxAj3ZKc0xt2mtx,https://api.spotify.com/v1/tracks/2BqE61QmxAj3ZKc0xt2mtx,https://api.spotify.com/v1/audio-analysis/2BqE61QmxAj3ZKc0xt2mtx,206707,4
Now,핑클 ,2lo3hI7t1AQCCoeqrxYexu,https://cdnimg.melon.co.kr/cm/album/images/000/00/417/417_500.jpg/melon/resize/120/quality/80/optimize,Domestic,댄스,0.815,0.911,0,-3.367,1,0.0586,0.0203,1.17e-05,0.22,0.871,118.004,audio_features,2lo3hI7t1AQCCoeqrxYexu,spotify:track:2lo3hI7t1AQCCoeqrxYexu,https://api.spotify.com/v1/tracks/2lo3hI7t1AQCCoeqrxYexu,https://api.spotify.com/v1/audio-analysis/2lo3hI7t1AQCCoeqrxYexu,211427,4
Perfect Man,신화,115a4lQhDJGnu4QVSa8bUW,https://cdnimg.melon.co.kr/cm/album/images/000/16/192/16192_500.jpg/melon/resize/120/quality/80/optimize,Domestic,댄스,0.751,0.912,5,-1.822,0,0.0391,0.0247,0.0,0.0778,0.804,108.002,audio_features,115a4lQhDJGnu4QVSa8bUW,spotify:track:115a4lQhDJGnu4QVSa8bUW,https://api.spotify.com/v1/tracks/115a4lQhDJGnu4QVSa8bUW,https://api.spotify.com/v1/audio-analysis/115a4lQhDJGnu4QVSa8bUW,205000,4
성인식,박지윤,7fg2xWAsWybCJopmiLpiMP,https://cdnimg.melon.co.kr/cm/album/images/000/00/309/309_500.jpg/melon/resize/120/quality/80/optimize,Domestic,댄스,0.717,0.837,7,-6.649,1,0.262,0.255,0.0101,0.366,0.838,198.152,audio_features,7fg2xWAsWybCJopmiLpiMP,spotify:track:7fg2xWAsWybCJopmiLpiMP,https://api.spotify.com/v1/tracks/7fg2xWAsWybCJopmiLpiMP,https://api.spotify.com/v1/audio-analysis/7fg2xWAsWybCJopmiLpiMP,202533,4
Hate You,2NE1,75gfxN38PUOF2r22yTKCA5,https://cdnimg.melon.co.kr/cm/album/images/013/56/152/1356152_500.jpg/melon/resize/120/quality/80/optimize,Domestic,댄스,0.703,0.85,4,-2.244,0,0.0353,0.00331,0.0,0.135,0.727,125.059,audio_features,75gfxN38PUOF2r22yTKCA5,spotify:track:75gfxN38PUOF2r22yTKCA5,https://api.spotify.com/v1/tracks/75gfxN38PUOF2r22yTKCA5,https://api.spotify.com/v1/audio-analysis/75gfxN38PUOF2r22yTKCA5,213147,4
