title,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
우산,1VnjByC7TUx5A73A4qtgoo,0.744,0.71,6,-5.939,1,0.0279,0.393,0.0,0.488,0.346,113.003,audio_features,1VnjByC7TUx5A73A4qtgoo,spotify:track:1VnjByC7TUx5A73A4qtgoo,https://api.spotify.com/v1/tracks/1VnjByC7TUx5A73A4qtgoo,https://api.spotify.com/v1/audio-analysis/1VnjByC7TUx5A73A4qtgoo,301720,4
사랑의 시작은 고백에서부터,2fI1Q38idWmTLg9e0jpcA9,0.362,0.433,11,-6.019,1,0.0358,0.796,0.0,0.151,0.38,135.25,audio_features,2fI1Q38idWmTLg9e0jpcA9,spotify:track:2fI1Q38idWmTLg9e0jpcA9,https://api.spotify.com/v1/tracks/2fI1Q38idWmTLg9e0jpcA9,https://api.spotify.com/v1/audio-analysis/2fI1Q38idWmTLg9e0jpcA9,224840,4
안부 ,0XzkVpVcLOprY0HzmO0DFC,0.627,0.425,5,-6.584,1,0.0366,0.607,0.0,0.131,0.141,129.918,audio_features,0XzkVpVcLOprY0HzmO0DFC,spotify:track:0XzkVpVcLOprY0HzmO0DFC,https://api.spotify.com/v1/tracks/0XzkVpVcLOprY0HzmO0DFC,https://api.spotify.com/v1/audio-analysis/0XzkVpVcLOprY0HzmO0DFC,239933,4
서쪽 하늘,4RqL3r72UOdolRaOwykb32,0.522,0.448,7,-6.551,0,0.033,0.598,0.0,0.0963,0.238,115.517,audio_features,4RqL3r72UOdolRaOwykb32,spotify:track:4RqL3r72UOdolRaOwykb32,https://api.spotify.com/v1/tracks/4RqL3r72UOdolRaOwykb32,https://api.spotify.com/v1/audio-analysis/4RqL3r72UOdolRaOwykb32,241893,4
흑백사진,2utwJXsH45nwkmMnTKLlBE,0.47,0.591,6,-6.149,1,0.0328,0.699,0.0,0.102,0.272,127.683,audio_features,2utwJXsH45nwkmMnTKLlBE,spotify:track:2utwJXsH45nwkmMnTKLlBE,https://api.spotify.com/v1/tracks/2utwJXsH45nwkmMnTKLlBE,https://api.spotify.com/v1/audio-analysis/2utwJXsH45nwkmMnTKLlBE,234476,4
내사랑 내곁에 ,5mOKZlFhfDBJEwHTrNw0Vx,0.491,0.498,7,-7.221,1,0.0272,0.3,0.000824,0.15,0.373,124.233,audio_features,5mOKZlFhfDBJEwHTrNw0Vx,spotify:track:5mOKZlFhfDBJEwHTrNw0Vx,https://api.spotify.com/v1/tracks/5mOKZlFhfDBJEwHTrNw0Vx,https://api.spotify.com/v1/audio-analysis/5mOKZlFhfDBJEwHTrNw0Vx,265953,4
별,4hc1mgM5RuUl8wMUP9Oq08,0.426,0.219,7,-11.473,1,0.0382,0.988,7.68e-05,0.265,0.292,109.816,audio_features,4hc1mgM5RuUl8wMUP9Oq08,spotify:track:4hc1mgM5RuUl8wMUP9Oq08,https://api.spotify.com/v1/tracks/4hc1mgM5RuUl8wMUP9Oq08,https://api.spotify.com/v1/audio-analysis/4hc1mgM5RuUl8wMUP9Oq08,128563,3
바보에게... 바보가,3STmfw9QJMI9nB4cii6tUC,0.538,0.53,9,-4.19,1,0.0283,0.835,0.0,0.119,0.35,133.935,audio_features,3STmfw9QJMI9nB4cii6tUC,spotify:track:3STmfw9QJMI9nB4cii6tUC,https://api.spotify.com/v1/tracks/3STmfw9QJMI9nB4cii6tUC,https://api.spotify.com/v1/audio-analysis/3STmfw9QJMI9nB4cii6tUC,245683,4
거짓말,2E0J4UAg9q1HaUV6NCJfmt,0.812,0.433,4,-8.258,0,0.3,0.224,0.0,0.0817,0.56,133.909,audio_features,2E0J4UAg9q1HaUV6NCJfmt,spotify:track:2E0J4UAg9q1HaUV6NCJfmt,https://api.spotify.com/v1/tracks/2E0J4UAg9q1HaUV6NCJfmt,https://api.spotify.com/v1/audio-analysis/2E0J4UAg9q1HaUV6NCJfmt,242333,4
한 남자,0KjswKgBYLO65T674Hvldc,0.462,0.432,0,-8.149,0,0.0322,0.857,0.0,0.132,0.158,129.182,audio_features,0KjswKgBYLO65T674Hvldc,spotify:track:0KjswKgBYLO65T674Hvldc,https://api.spotify.com/v1/tracks/0KjswKgBYLO65T674Hvldc,https://api.spotify.com/v1/audio-analysis/0KjswKgBYLO65T674Hvldc,258973,4
Touch Love,5gFYlFpGVG6QO4Fq4O8ZX4,0.699,0.533,5,-4.228,1,0.0275,0.612,0.0,0.209,0.347,82.017,audio_features,5gFYlFpGVG6QO4Fq4O8ZX4,spotify:track:5gFYlFpGVG6QO4Fq4O8ZX4,https://api.spotify.com/v1/tracks/5gFYlFpGVG6QO4Fq4O8ZX4,https://api.spotify.com/v1/audio-analysis/5gFYlFpGVG6QO4Fq4O8ZX4,244167,4
다시 사랑 할 수 있을까 ,1y7A5VKi9p0cZia4MHp02s,0.503,0.451,8,-10.696,1,0.0306,0.0271,0.875,0.0957,0.0994,133.917,audio_features,1y7A5VKi9p0cZia4MHp02s,spotify:track:1y7A5VKi9p0cZia4MHp02s,https://api.spotify.com/v1/tracks/1y7A5VKi9p0cZia4MHp02s,https://api.spotify.com/v1/audio-analysis/1y7A5VKi9p0cZia4MHp02s,320133,4
오랜만이야,5Un2dpvOgEf3fzWjWRzZwa,0.476,0.557,1,-5.545,1,0.0253,0.16,0.0,0.364,0.23,94.924,audio_features,5Un2dpvOgEf3fzWjWRzZwa,spotify:track:5Un2dpvOgEf3fzWjWRzZwa,https://api.spotify.com/v1/tracks/5Un2dpvOgEf3fzWjWRzZwa,https://api.spotify.com/v1/audio-analysis/5Un2dpvOgEf3fzWjWRzZwa,292907,4
살다가 한번쯤,1UT98PFxukEdzFljn5xFSk,0.36,0.523,5,-6.167,1,0.0383,0.709,0.0,0.933,0.184,129.618,audio_features,1UT98PFxukEdzFljn5xFSk,spotify:track:1UT98PFxukEdzFljn5xFSk,https://api.spotify.com/v1/tracks/1UT98PFxukEdzFljn5xFSk,https://api.spotify.com/v1/audio-analysis/1UT98PFxukEdzFljn5xFSk,255947,4
라라라,7JbNY6Mq5c9t7VWRzakQPM,0.55,0.433,8,-6.15,0,0.0261,0.45,5.41e-06,0.126,0.353,79.924,audio_features,7JbNY6Mq5c9t7VWRzakQPM,spotify:track:7JbNY6Mq5c9t7VWRzakQPM,https://api.spotify.com/v1/tracks/7JbNY6Mq5c9t7VWRzakQPM,https://api.spotify.com/v1/audio-analysis/7JbNY6Mq5c9t7VWRzakQPM,276846,4
나비무덤,7kEjXcMbzMXDfOnrVrXxCk,0.466,0.503,4,-4.868,1,0.0367,0.555,0.0,0.13,0.189,68.197,audio_features,7kEjXcMbzMXDfOnrVrXxCk,spotify:track:7kEjXcMbzMXDfOnrVrXxCk,https://api.spotify.com/v1/tracks/7kEjXcMbzMXDfOnrVrXxCk,https://api.spotify.com/v1/audio-analysis/7kEjXcMbzMXDfOnrVrXxCk,269333,4
