title,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Demons,4XKbNdECOY8zRcP2fgFjQH,0.642,0.526,0,-7.589,0,0.0741,0.0496,0.0,0.341,0.366,110.069,audio_features,4XKbNdECOY8zRcP2fgFjQH,spotify:track:4XKbNdECOY8zRcP2fgFjQH,https://api.spotify.com/v1/tracks/4XKbNdECOY8zRcP2fgFjQH,https://api.spotify.com/v1/audio-analysis/4XKbNdECOY8zRcP2fgFjQH,145091,4
Live Another Day,4HAImzzttYXh0sFxAvPSne,0.775,0.699,8,-5.847,0,0.0364,0.0134,1.2e-05,0.532,0.408,119.963,audio_features,4HAImzzttYXh0sFxAvPSne,spotify:track:4HAImzzttYXh0sFxAvPSne,https://api.spotify.com/v1/tracks/4HAImzzttYXh0sFxAvPSne,https://api.spotify.com/v1/audio-analysis/4HAImzzttYXh0sFxAvPSne,164031,4
June,1xfj8i1OvEhqJmWncOV2d5,0.684,0.739,5,-6.298,1,0.0444,0.0452,6.3e-06,0.646,0.586,120.009,audio_features,1xfj8i1OvEhqJmWncOV2d5,spotify:track:1xfj8i1OvEhqJmWncOV2d5,https://api.spotify.com/v1/tracks/1xfj8i1OvEhqJmWncOV2d5,https://api.spotify.com/v1/audio-analysis/1xfj8i1OvEhqJmWncOV2d5,163573,4
Gonna Dance with Somebody,0nlRe1XOzQwMKf03opmry7,0.68,0.911,1,-5.942,0,0.126,0.00557,0.000565,0.13,0.373,144.909,audio_features,0nlRe1XOzQwMKf03opmry7,spotify:track:0nlRe1XOzQwMKf03opmry7,https://api.spotify.com/v1/tracks/0nlRe1XOzQwMKf03opmry7,https://api.spotify.com/v1/audio-analysis/0nlRe1XOzQwMKf03opmry7,187655,4
End Of The Night,6Z6oulEfsKq52hjLpntkYh,0.631,0.845,0,-5.231,1,0.0349,0.0881,0.0,0.179,0.268,125.975,audio_features,6Z6oulEfsKq52hjLpntkYh,spotify:track:6Z6oulEfsKq52hjLpntkYh,https://api.spotify.com/v1/tracks/6Z6oulEfsKq52hjLpntkYh,https://api.spotify.com/v1/audio-analysis/6Z6oulEfsKq52hjLpntkYh,142183,4
เนื้อร้าย ,3UVEFSM4RSAsPjVPPK72tm,0.677,0.959,7,-6.118,1,0.224,0.00119,0.162,0.119,0.568,158.169,audio_features,3UVEFSM4RSAsPjVPPK72tm,spotify:track:3UVEFSM4RSAsPjVPPK72tm,https://api.spotify.com/v1/tracks/3UVEFSM4RSAsPjVPPK72tm,https://api.spotify.com/v1/audio-analysis/3UVEFSM4RSAsPjVPPK72tm,178101,4
Stay Together ,3Zwh9Y7RaAyVqfYL5Qt4wx,0.679,0.914,6,-4.188,0,0.0535,0.0195,0.01,0.148,0.669,129.997,audio_features,3Zwh9Y7RaAyVqfYL5Qt4wx,spotify:track:3Zwh9Y7RaAyVqfYL5Qt4wx,https://api.spotify.com/v1/tracks/3Zwh9Y7RaAyVqfYL5Qt4wx,https://api.spotify.com/v1/audio-analysis/3Zwh9Y7RaAyVqfYL5Qt4wx,166643,4
One Cry ,2GhRCiI0E5cbUdnhqr9SFx,0.699,0.894,5,-4.286,1,0.0462,0.0405,0.201,0.0953,0.189,126.016,audio_features,2GhRCiI0E5cbUdnhqr9SFx,spotify:track:2GhRCiI0E5cbUdnhqr9SFx,https://api.spotify.com/v1/tracks/2GhRCiI0E5cbUdnhqr9SFx,https://api.spotify.com/v1/audio-analysis/2GhRCiI0E5cbUdnhqr9SFx,240281,4
Isolation,0PavG2ENVQFTTkJ5VfUAX2,0.592,0.952,9,-6.893,1,0.0854,0.0058,0.739,0.0861,0.154,160.014,audio_features,0PavG2ENVQFTTkJ5VfUAX2,spotify:track:0PavG2ENVQFTTkJ5VfUAX2,https://api.spotify.com/v1/tracks/0PavG2ENVQFTTkJ5VfUAX2,https://api.spotify.com/v1/audio-analysis/0PavG2ENVQFTTkJ5VfUAX2,294000,4
Bring Me Joy ,3ptwS0n0Cf4iLyJrPOyfmA,0.732,0.853,4,-5.923,0,0.0448,0.0255,0.596,0.076,0.598,144.966,audio_features,3ptwS0n0Cf4iLyJrPOyfmA,spotify:track:3ptwS0n0Cf4iLyJrPOyfmA,https://api.spotify.com/v1/tracks/3ptwS0n0Cf4iLyJrPOyfmA,https://api.spotify.com/v1/audio-analysis/3ptwS0n0Cf4iLyJrPOyfmA,175625,4
Wicked Game ,0I05oUzGsDcTOQKxdZCKpo,0.368,0.932,6,-6.185,0,0.0628,0.0311,0.0889,0.49,0.0392,125.981,audio_features,0I05oUzGsDcTOQKxdZCKpo,spotify:track:0I05oUzGsDcTOQKxdZCKpo,https://api.spotify.com/v1/tracks/0I05oUzGsDcTOQKxdZCKpo,https://api.spotify.com/v1/audio-analysis/0I05oUzGsDcTOQKxdZCKpo,190476,4
Power Up ,4779rvni2dZZ7jYm80kd3B,0.782,0.83,8,-5.368,1,0.0564,0.0541,0.731,0.36,0.359,124.967,audio_features,4779rvni2dZZ7jYm80kd3B,spotify:track:4779rvni2dZZ7jYm80kd3B,https://api.spotify.com/v1/tracks/4779rvni2dZZ7jYm80kd3B,https://api.spotify.com/v1/audio-analysis/4779rvni2dZZ7jYm80kd3B,268800,4
EFFECT!,2zcGj63j7bEWm3UKFCsKfC,0.522,0.795,8,-7.12,0,0.195,0.177,0.00231,0.0907,0.488,130.082,audio_features,2zcGj63j7bEWm3UKFCsKfC,spotify:track:2zcGj63j7bEWm3UKFCsKfC,https://api.spotify.com/v1/tracks/2zcGj63j7bEWm3UKFCsKfC,https://api.spotify.com/v1/audio-analysis/2zcGj63j7bEWm3UKFCsKfC,130587,4
Children,2bIgwI2vIo7YN5eKJelI9Z,0.643,0.913,5,-3.12,0,0.0459,0.0197,2.4e-05,0.411,0.514,145.015,audio_features,2bIgwI2vIo7YN5eKJelI9Z,spotify:track:2bIgwI2vIo7YN5eKJelI9Z,https://api.spotify.com/v1/tracks/2bIgwI2vIo7YN5eKJelI9Z,https://api.spotify.com/v1/audio-analysis/2bIgwI2vIo7YN5eKJelI9Z,166345,4
Better,2Ge5CI354KMmh16eD58ZeE,0.612,0.921,11,-4.642,1,0.0374,0.0186,0.00329,0.243,0.766,125.005,audio_features,2Ge5CI354KMmh16eD58ZeE,spotify:track:2Ge5CI354KMmh16eD58ZeE,https://api.spotify.com/v1/tracks/2Ge5CI354KMmh16eD58ZeE,https://api.spotify.com/v1/audio-analysis/2Ge5CI354KMmh16eD58ZeE,167280,4
MAGIC ,1Pr7NQ5DvkKQEflHASvyBF,0.585,0.874,6,-5.119,0,0.047,0.0118,0.00264,0.349,0.343,137.0,audio_features,1Pr7NQ5DvkKQEflHASvyBF,spotify:track:1Pr7NQ5DvkKQEflHASvyBF,https://api.spotify.com/v1/tracks/1Pr7NQ5DvkKQEflHASvyBF,https://api.spotify.com/v1/audio-analysis/1Pr7NQ5DvkKQEflHASvyBF,202746,4
N9,1PEngfnmX0SOrE1Y4CWLvE,0.596,0.987,11,-5.591,1,0.178,0.000207,0.387,0.304,0.0583,128.002,audio_features,1PEngfnmX0SOrE1Y4CWLvE,spotify:track:1PEngfnmX0SOrE1Y4CWLvE,https://api.spotify.com/v1/tracks/1PEngfnmX0SOrE1Y4CWLvE,https://api.spotify.com/v1/audio-analysis/1PEngfnmX0SOrE1Y4CWLvE,225000,4
Feel Your Love,4DnB00FZV87InpyIip2sN6,0.516,0.897,7,-6.194,0,0.0368,0.243,0.809,0.0868,0.344,127.996,audio_features,4DnB00FZV87InpyIip2sN6,spotify:track:4DnB00FZV87InpyIip2sN6,https://api.spotify.com/v1/tracks/4DnB00FZV87InpyIip2sN6,https://api.spotify.com/v1/audio-analysis/4DnB00FZV87InpyIip2sN6,247500,4
MAN MODE,2RsvW7l5gfYAiMB5e2lROW,0.631,0.583,6,-9.72,0,0.0589,0.117,0.891,0.0905,0.314,105.036,audio_features,2RsvW7l5gfYAiMB5e2lROW,spotify:track:2RsvW7l5gfYAiMB5e2lROW,https://api.spotify.com/v1/tracks/2RsvW7l5gfYAiMB5e2lROW,https://api.spotify.com/v1/audio-analysis/2RsvW7l5gfYAiMB5e2lROW,192571,4
Friends,1I0mOLljIKAqdCk8KGR835,0.338,0.95,1,-3.243,1,0.0745,0.121,1.66e-05,0.412,0.12,82.38,audio_features,1I0mOLljIKAqdCk8KGR835,spotify:track:1I0mOLljIKAqdCk8KGR835,https://api.spotify.com/v1/tracks/1I0mOLljIKAqdCk8KGR835,https://api.spotify.com/v1/audio-analysis/1I0mOLljIKAqdCk8KGR835,138004,4
GOAT ,6TjikntTikyA1EmgbaSjEX,0.798,0.829,8,-7.422,0,0.193,0.0502,0.00106,0.111,0.705,115.054,audio_features,6TjikntTikyA1EmgbaSjEX,spotify:track:6TjikntTikyA1EmgbaSjEX,https://api.spotify.com/v1/tracks/6TjikntTikyA1EmgbaSjEX,https://api.spotify.com/v1/audio-analysis/6TjikntTikyA1EmgbaSjEX,144000,4
i see rescue lights,4QvpS1d8ReuQ3jd4nlgf5W,0.146,0.0655,7,-27.657,0,0.0312,0.912,0.859,0.114,0.0395,66.159,audio_features,4QvpS1d8ReuQ3jd4nlgf5W,spotify:track:4QvpS1d8ReuQ3jd4nlgf5W,https://api.spotify.com/v1/tracks/4QvpS1d8ReuQ3jd4nlgf5W,https://api.spotify.com/v1/audio-analysis/4QvpS1d8ReuQ3jd4nlgf5W,194238,4
BREAK A SWEAT,6C61YuqCQ1eoo6aQLQZDyM,0.755,0.817,7,-6.373,1,0.0625,0.00168,0.0596,0.0382,0.418,128.028,audio_features,6C61YuqCQ1eoo6aQLQZDyM,spotify:track:6C61YuqCQ1eoo6aQLQZDyM,https://api.spotify.com/v1/tracks/6C61YuqCQ1eoo6aQLQZDyM,https://api.spotify.com/v1/audio-analysis/6C61YuqCQ1eoo6aQLQZDyM,206279,4
Chasing The Light,0JGzFw8DWD75r2pc4rnDyp,0.593,0.656,10,-13.309,1,0.0374,0.283,0.838,0.101,0.138,113.98,audio_features,0JGzFw8DWD75r2pc4rnDyp,spotify:track:0JGzFw8DWD75r2pc4rnDyp,https://api.spotify.com/v1/tracks/0JGzFw8DWD75r2pc4rnDyp,https://api.spotify.com/v1/audio-analysis/0JGzFw8DWD75r2pc4rnDyp,185335,3
Stars In Our Eyes,4AmRT1tpadQ1U8pChP2GO0,0.119,0.0755,0,-26.038,1,0.0442,0.946,0.825,0.0858,0.0618,69.327,audio_features,4AmRT1tpadQ1U8pChP2GO0,spotify:track:4AmRT1tpadQ1U8pChP2GO0,https://api.spotify.com/v1/tracks/4AmRT1tpadQ1U8pChP2GO0,https://api.spotify.com/v1/audio-analysis/4AmRT1tpadQ1U8pChP2GO0,182159,4
First Light,7j3fchEYxNlpqxpGGGrSv6,0.181,0.071,8,-28.205,1,0.0373,0.891,0.966,0.108,0.0389,77.203,audio_features,7j3fchEYxNlpqxpGGGrSv6,spotify:track:7j3fchEYxNlpqxpGGGrSv6,https://api.spotify.com/v1/tracks/7j3fchEYxNlpqxpGGGrSv6,https://api.spotify.com/v1/audio-analysis/7j3fchEYxNlpqxpGGGrSv6,189967,1
LIKE WTF ,7k0saJBWonPejIHaFf6YqB,0.66,0.979,11,-0.951,0,0.0536,0.000715,0.816,0.16,0.108,128.046,audio_features,7k0saJBWonPejIHaFf6YqB,spotify:track:7k0saJBWonPejIHaFf6YqB,https://api.spotify.com/v1/tracks/7k0saJBWonPejIHaFf6YqB,https://api.spotify.com/v1/audio-analysis/7k0saJBWonPejIHaFf6YqB,212349,4
Electricity,4ZnD696nQ7KJ6tfUDzkAL3,0.752,0.839,6,-3.567,0,0.0886,0.253,0.0,0.64,0.551,127.961,audio_features,4ZnD696nQ7KJ6tfUDzkAL3,spotify:track:4ZnD696nQ7KJ6tfUDzkAL3,https://api.spotify.com/v1/tracks/4ZnD696nQ7KJ6tfUDzkAL3,https://api.spotify.com/v1/audio-analysis/4ZnD696nQ7KJ6tfUDzkAL3,189254,4
Talk That Way,4VTa1Fh6bayzhM2q71dU0C,0.726,0.955,8,-2.532,1,0.108,0.00651,0.738,0.32,0.59,126.985,audio_features,4VTa1Fh6bayzhM2q71dU0C,spotify:track:4VTa1Fh6bayzhM2q71dU0C,https://api.spotify.com/v1/tracks/4VTa1Fh6bayzhM2q71dU0C,https://api.spotify.com/v1/audio-analysis/4VTa1Fh6bayzhM2q71dU0C,163228,4
Eris,0JpVsoFo6I0PXaUK31PH3a,0.177,0.228,7,-23.934,1,0.0445,0.73,0.881,0.117,0.0508,129.362,audio_features,0JpVsoFo6I0PXaUK31PH3a,spotify:track:0JpVsoFo6I0PXaUK31PH3a,https://api.spotify.com/v1/tracks/0JpVsoFo6I0PXaUK31PH3a,https://api.spotify.com/v1/audio-analysis/0JpVsoFo6I0PXaUK31PH3a,199385,1
Arrakis,66mXksok1wJKYAME4dZVcx,0.269,0.143,10,-23.434,0,0.0403,0.411,0.896,0.111,0.134,62.5,audio_features,66mXksok1wJKYAME4dZVcx,spotify:track:66mXksok1wJKYAME4dZVcx,https://api.spotify.com/v1/tracks/66mXksok1wJKYAME4dZVcx,https://api.spotify.com/v1/audio-analysis/66mXksok1wJKYAME4dZVcx,133135,4
Spirit,18KOuYrOAZfWKSoc1x7GKe,0.127,0.105,0,-24.547,1,0.0399,0.984,0.892,0.105,0.0684,70.657,audio_features,18KOuYrOAZfWKSoc1x7GKe,spotify:track:18KOuYrOAZfWKSoc1x7GKe,https://api.spotify.com/v1/tracks/18KOuYrOAZfWKSoc1x7GKe,https://api.spotify.com/v1/audio-analysis/18KOuYrOAZfWKSoc1x7GKe,126680,4
Enchanted Evening,2hEysllPAFVWBPXQ8kQ5Gl,0.202,0.0687,5,-22.801,1,0.0447,0.866,0.945,0.113,0.0314,69.185,audio_features,2hEysllPAFVWBPXQ8kQ5Gl,spotify:track:2hEysllPAFVWBPXQ8kQ5Gl,https://api.spotify.com/v1/tracks/2hEysllPAFVWBPXQ8kQ5Gl,https://api.spotify.com/v1/audio-analysis/2hEysllPAFVWBPXQ8kQ5Gl,235000,5
Get It Clap,2w2mjgypZTGvQaOSKfme0D,0.8,0.897,6,-5.549,1,0.115,0.000132,0.879,0.0424,0.752,129.979,audio_features,2w2mjgypZTGvQaOSKfme0D,spotify:track:2w2mjgypZTGvQaOSKfme0D,https://api.spotify.com/v1/tracks/2w2mjgypZTGvQaOSKfme0D,https://api.spotify.com/v1/audio-analysis/2w2mjgypZTGvQaOSKfme0D,354461,4
Round,7r1gaUJMOm7NPLOM7KUtSU,0.788,0.531,1,-8.546,0,0.0728,0.00438,0.0308,0.0665,0.297,135.976,audio_features,7r1gaUJMOm7NPLOM7KUtSU,spotify:track:7r1gaUJMOm7NPLOM7KUtSU,https://api.spotify.com/v1/tracks/7r1gaUJMOm7NPLOM7KUtSU,https://api.spotify.com/v1/audio-analysis/7r1gaUJMOm7NPLOM7KUtSU,206530,4
Barcelona ,7cTR8t3F29uZIyFSUjufjV,0.641,0.89,7,-2.988,1,0.0443,0.00864,3.78e-06,0.0869,0.328,87.963,audio_features,7cTR8t3F29uZIyFSUjufjV,spotify:track:7cTR8t3F29uZIyFSUjufjV,https://api.spotify.com/v1/tracks/7cTR8t3F29uZIyFSUjufjV,https://api.spotify.com/v1/audio-analysis/7cTR8t3F29uZIyFSUjufjV,172533,4
Ghostbusters,2CwxWKg7ZJSdEjh4rriJy0,0.55,0.978,9,-1.091,1,0.0549,0.00409,0.000641,0.141,0.229,150.09,audio_features,2CwxWKg7ZJSdEjh4rriJy0,spotify:track:2CwxWKg7ZJSdEjh4rriJy0,https://api.spotify.com/v1/tracks/2CwxWKg7ZJSdEjh4rriJy0,https://api.spotify.com/v1/audio-analysis/2CwxWKg7ZJSdEjh4rriJy0,205600,4
Happiness,3GL5sLPY3kZyGE7Dpbi9An,0.807,0.864,6,-6.61,0,0.0406,0.11,0.36,0.0566,0.969,125.999,audio_features,3GL5sLPY3kZyGE7Dpbi9An,spotify:track:3GL5sLPY3kZyGE7Dpbi9An,https://api.spotify.com/v1/tracks/3GL5sLPY3kZyGE7Dpbi9An,https://api.spotify.com/v1/audio-analysis/3GL5sLPY3kZyGE7Dpbi9An,179367,4
What Are You Waiting For,2lpdT2hY7V5ghmHvi12B3j,0.546,0.962,9,-3.962,0,0.0508,0.069,0.000236,0.11,0.477,140.028,audio_features,2lpdT2hY7V5ghmHvi12B3j,spotify:track:2lpdT2hY7V5ghmHvi12B3j,https://api.spotify.com/v1/tracks/2lpdT2hY7V5ghmHvi12B3j,https://api.spotify.com/v1/audio-analysis/2lpdT2hY7V5ghmHvi12B3j,155999,4
ICONIC,1XtPkwEPrZkUt4vVOtHK3i,0.672,0.866,4,-5.607,0,0.083,0.145,0.000921,0.139,0.646,135.005,audio_features,1XtPkwEPrZkUt4vVOtHK3i,spotify:track:1XtPkwEPrZkUt4vVOtHK3i,https://api.spotify.com/v1/tracks/1XtPkwEPrZkUt4vVOtHK3i,https://api.spotify.com/v1/audio-analysis/1XtPkwEPrZkUt4vVOtHK3i,150222,4
Inner Smile,4JCi22oTWsIZPT9NY54Tl3,0.748,0.708,4,-6.162,0,0.0394,0.000155,0.113,0.0719,0.451,122.0,audio_features,4JCi22oTWsIZPT9NY54Tl3,spotify:track:4JCi22oTWsIZPT9NY54Tl3,https://api.spotify.com/v1/tracks/4JCi22oTWsIZPT9NY54Tl3,https://api.spotify.com/v1/audio-analysis/4JCi22oTWsIZPT9NY54Tl3,222295,4
Gózalo,7E2ZpjfCIQuTXLeDuYTaQh,0.575,0.95,7,-4.719,1,0.17,0.0106,0.0412,0.331,0.536,179.939,audio_features,7E2ZpjfCIQuTXLeDuYTaQh,spotify:track:7E2ZpjfCIQuTXLeDuYTaQh,https://api.spotify.com/v1/tracks/7E2ZpjfCIQuTXLeDuYTaQh,https://api.spotify.com/v1/audio-analysis/7E2ZpjfCIQuTXLeDuYTaQh,114000,4
Gózalo ,7E2ZpjfCIQuTXLeDuYTaQh,0.575,0.95,7,-4.719,1,0.17,0.0106,0.0412,0.331,0.536,179.939,audio_features,7E2ZpjfCIQuTXLeDuYTaQh,spotify:track:7E2ZpjfCIQuTXLeDuYTaQh,https://api.spotify.com/v1/tracks/7E2ZpjfCIQuTXLeDuYTaQh,https://api.spotify.com/v1/audio-analysis/7E2ZpjfCIQuTXLeDuYTaQh,114000,4
Tension,0R2wsSMHFPoOZSAHLf1baI,0.646,0.814,7,-8.533,1,0.0397,0.188,0.533,0.0931,0.328,124.021,audio_features,0R2wsSMHFPoOZSAHLf1baI,spotify:track:0R2wsSMHFPoOZSAHLf1baI,https://api.spotify.com/v1/tracks/0R2wsSMHFPoOZSAHLf1baI,https://api.spotify.com/v1/audio-analysis/0R2wsSMHFPoOZSAHLf1baI,255484,4
Kill The Dance ,1EnEJhTBtyHwJ6CI4QOao8,0.609,0.999,5,-7.676,0,0.0605,0.000236,0.767,0.157,0.352,145.986,audio_features,1EnEJhTBtyHwJ6CI4QOao8,spotify:track:1EnEJhTBtyHwJ6CI4QOao8,https://api.spotify.com/v1/tracks/1EnEJhTBtyHwJ6CI4QOao8,https://api.spotify.com/v1/audio-analysis/1EnEJhTBtyHwJ6CI4QOao8,296094,3
Dirty Sugar ,1NdK67RYzpAbiKZ458CN7q,0.778,0.88,7,-11.489,1,0.135,0.158,0.801,0.0764,0.746,128.018,audio_features,1NdK67RYzpAbiKZ458CN7q,spotify:track:1NdK67RYzpAbiKZ458CN7q,https://api.spotify.com/v1/tracks/1NdK67RYzpAbiKZ458CN7q,https://api.spotify.com/v1/audio-analysis/1NdK67RYzpAbiKZ458CN7q,301875,4
Devoras ,0stX8DgdDpKE9b6hfLCwzb,0.691,0.856,6,-4.024,1,0.168,0.0663,0.0,0.512,0.388,104.999,audio_features,0stX8DgdDpKE9b6hfLCwzb,spotify:track:0stX8DgdDpKE9b6hfLCwzb,https://api.spotify.com/v1/tracks/0stX8DgdDpKE9b6hfLCwzb,https://api.spotify.com/v1/audio-analysis/0stX8DgdDpKE9b6hfLCwzb,168583,4
SILVER LINEN ,2JpOfZI15i06Z6sNOXvVED,0.687,0.882,8,-5.656,0,0.207,0.0139,0.0,0.329,0.61,124.115,audio_features,2JpOfZI15i06Z6sNOXvVED,spotify:track:2JpOfZI15i06Z6sNOXvVED,https://api.spotify.com/v1/tracks/2JpOfZI15i06Z6sNOXvVED,https://api.spotify.com/v1/audio-analysis/2JpOfZI15i06Z6sNOXvVED,143710,4
Fabulous ,4xtxc0bWgthAwzBCrci8Ys,0.696,0.949,11,-6.193,1,0.0378,0.336,0.892,0.0795,0.389,113.993,audio_features,4xtxc0bWgthAwzBCrci8Ys,spotify:track:4xtxc0bWgthAwzBCrci8Ys,https://api.spotify.com/v1/tracks/4xtxc0bWgthAwzBCrci8Ys,https://api.spotify.com/v1/audio-analysis/4xtxc0bWgthAwzBCrci8Ys,240000,4
LOVE IS MURDER ,59WZs68ewcQOMQhBefIwqo,0.599,0.884,1,-7.189,1,0.0409,9.11e-05,0.273,0.0785,0.675,95.01,audio_features,59WZs68ewcQOMQhBefIwqo,spotify:track:59WZs68ewcQOMQhBefIwqo,https://api.spotify.com/v1/tracks/59WZs68ewcQOMQhBefIwqo,https://api.spotify.com/v1/audio-analysis/59WZs68ewcQOMQhBefIwqo,126345,4
BULLETS,3XTkMpg4NvPwZm3Krh0wNZ,0.706,0.737,10,-7.25,1,0.0365,0.266,0.00129,0.235,0.159,120.033,audio_features,3XTkMpg4NvPwZm3Krh0wNZ,spotify:track:3XTkMpg4NvPwZm3Krh0wNZ,https://api.spotify.com/v1/tracks/3XTkMpg4NvPwZm3Krh0wNZ,https://api.spotify.com/v1/audio-analysis/3XTkMpg4NvPwZm3Krh0wNZ,170000,4
Love Again,7EbAwxKEXvYPDffIeiQByw,0.543,0.929,0,-4.764,0,0.195,0.00709,0.000587,0.0778,0.688,160.078,audio_features,7EbAwxKEXvYPDffIeiQByw,spotify:track:7EbAwxKEXvYPDffIeiQByw,https://api.spotify.com/v1/tracks/7EbAwxKEXvYPDffIeiQByw,https://api.spotify.com/v1/audio-analysis/7EbAwxKEXvYPDffIeiQByw,119113,4
Body Drop ,3feBHi2r2EjFkUJWegUZWa,0.793,0.838,2,-6.867,1,0.079,0.000168,0.301,0.119,0.349,132.994,audio_features,3feBHi2r2EjFkUJWegUZWa,spotify:track:3feBHi2r2EjFkUJWegUZWa,https://api.spotify.com/v1/tracks/3feBHi2r2EjFkUJWegUZWa,https://api.spotify.com/v1/audio-analysis/3feBHi2r2EjFkUJWegUZWa,173910,4
girl EDM ,3fcjb2jvRDBQRpO2v7U8Ya,0.671,0.9,0,-2.881,1,0.0651,0.00533,0.537,0.217,0.529,137.983,audio_features,3fcjb2jvRDBQRpO2v7U8Ya,spotify:track:3fcjb2jvRDBQRpO2v7U8Ya,https://api.spotify.com/v1/tracks/3fcjb2jvRDBQRpO2v7U8Ya,https://api.spotify.com/v1/audio-analysis/3fcjb2jvRDBQRpO2v7U8Ya,226087,4
I Don't Really Give a Fuck ,7FzEu6namCm1LixSRw0AoA,0.47,0.937,11,-6.519,0,0.0968,0.00994,1.3e-05,0.603,0.389,160.315,audio_features,7FzEu6namCm1LixSRw0AoA,spotify:track:7FzEu6namCm1LixSRw0AoA,https://api.spotify.com/v1/tracks/7FzEu6namCm1LixSRw0AoA,https://api.spotify.com/v1/audio-analysis/7FzEu6namCm1LixSRw0AoA,114375,4
Money,74NiDBOqjVQ9kBOZsEH2J6,0.853,0.803,7,-7.017,1,0.0733,0.00561,0.894,0.0422,0.598,127.988,audio_features,74NiDBOqjVQ9kBOZsEH2J6,spotify:track:74NiDBOqjVQ9kBOZsEH2J6,https://api.spotify.com/v1/tracks/74NiDBOqjVQ9kBOZsEH2J6,https://api.spotify.com/v1/audio-analysis/74NiDBOqjVQ9kBOZsEH2J6,187500,4
HALFWAY,7kFrHL6VOj1BcrwjcoFXEG,0.855,0.745,9,-9.476,1,0.0661,0.0331,0.393,0.133,0.509,128.014,audio_features,7kFrHL6VOj1BcrwjcoFXEG,spotify:track:7kFrHL6VOj1BcrwjcoFXEG,https://api.spotify.com/v1/tracks/7kFrHL6VOj1BcrwjcoFXEG,https://api.spotify.com/v1/audio-analysis/7kFrHL6VOj1BcrwjcoFXEG,211533,4
ERROR 404,6TozLacaXNURifXAjsch5t,0.703,0.973,10,-1.335,1,0.105,0.101,0.0646,0.16,0.182,125.031,audio_features,6TozLacaXNURifXAjsch5t,spotify:track:6TozLacaXNURifXAjsch5t,https://api.spotify.com/v1/tracks/6TozLacaXNURifXAjsch5t,https://api.spotify.com/v1/audio-analysis/6TozLacaXNURifXAjsch5t,96000,4
Gonna Love You,5eiWsWD1Ux98gYAWwJLZwE,0.672,0.799,11,-8.185,0,0.0774,0.536,0.123,0.138,0.409,95.031,audio_features,5eiWsWD1Ux98gYAWwJLZwE,spotify:track:5eiWsWD1Ux98gYAWwJLZwE,https://api.spotify.com/v1/tracks/5eiWsWD1Ux98gYAWwJLZwE,https://api.spotify.com/v1/audio-analysis/5eiWsWD1Ux98gYAWwJLZwE,152842,4
Song In My Head ,0oXUwoqWZmifnh164QuOAA,0.676,0.846,0,-5.125,0,0.0421,0.00619,0.00207,0.0795,0.41,139.936,audio_features,0oXUwoqWZmifnh164QuOAA,spotify:track:0oXUwoqWZmifnh164QuOAA,https://api.spotify.com/v1/tracks/0oXUwoqWZmifnh164QuOAA,https://api.spotify.com/v1/audio-analysis/0oXUwoqWZmifnh164QuOAA,135429,4
isar,5ijZWpnrY6jIkLTOEW7maP,0.627,0.658,11,-8.783,0,0.0478,0.28,0.832,0.0858,0.114,130.003,audio_features,5ijZWpnrY6jIkLTOEW7maP,spotify:track:5ijZWpnrY6jIkLTOEW7maP,https://api.spotify.com/v1/tracks/5ijZWpnrY6jIkLTOEW7maP,https://api.spotify.com/v1/audio-analysis/5ijZWpnrY6jIkLTOEW7maP,283987,4
Circle 28 ,37dLXWLeyVVXrIEYME2joo,0.0841,0.308,3,-13.903,1,0.0389,0.551,0.966,0.0603,0.0379,167.255,audio_features,37dLXWLeyVVXrIEYME2joo,spotify:track:37dLXWLeyVVXrIEYME2joo,https://api.spotify.com/v1/tracks/37dLXWLeyVVXrIEYME2joo,https://api.spotify.com/v1/audio-analysis/37dLXWLeyVVXrIEYME2joo,370529,3
Forecasting Showers,259ybZkdOrACA5anKkw8KZ,0.663,0.354,2,-16.469,1,0.033,0.773,0.948,0.163,0.613,131.991,audio_features,259ybZkdOrACA5anKkw8KZ,spotify:track:259ybZkdOrACA5anKkw8KZ,https://api.spotify.com/v1/tracks/259ybZkdOrACA5anKkw8KZ,https://api.spotify.com/v1/audio-analysis/259ybZkdOrACA5anKkw8KZ,136812,4
Build Bridges,4IkqtGpFMwlCRUBimfhMka,0.812,0.386,4,-8.654,0,0.0516,0.0359,0.917,0.0678,0.433,83.988,audio_features,4IkqtGpFMwlCRUBimfhMka,spotify:track:4IkqtGpFMwlCRUBimfhMka,https://api.spotify.com/v1/tracks/4IkqtGpFMwlCRUBimfhMka,https://api.spotify.com/v1/audio-analysis/4IkqtGpFMwlCRUBimfhMka,142857,4
Everybody Is in the Room ,7a3j8kYQfaz5rPQE5Lv5VG,0.784,0.992,10,-5.337,0,0.0477,0.000118,0.905,0.0168,0.511,131.007,audio_features,7a3j8kYQfaz5rPQE5Lv5VG,spotify:track:7a3j8kYQfaz5rPQE5Lv5VG,https://api.spotify.com/v1/tracks/7a3j8kYQfaz5rPQE5Lv5VG,https://api.spotify.com/v1/audio-analysis/7a3j8kYQfaz5rPQE5Lv5VG,208855,4
